state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
O..X..XOX,O..X..XO.,O,5,0.1666666667,-0.26666666660000005,0.3333333333,0.06666666659999998,0.5,0.2
O..X..XO.,O..X..X..,X,4,0.4333333333,0.03888888890000003,0.2666666667,-0.1888888889,0.3,0.15
O..XX.X.O,O..X..X.O,O,5,0.75,0.3166666667,0.25,-0.3166666667,0.0,0.0
O..X.XX.O,O..X..X.O,O,5,0.4166666667,-0.01666666659999999,0.5833333333,0.016666666600000046,0.0,0.0
O..X..XXO,O..X..X.O,O,5,0.1666666667,-0.26666666660000005,0.8333333333,0.26666666660000005,0.0,0.0
O..X..X.O,O..X..X..,X,4,0.4333333333,0.03888888890000003,0.5666666667,0.11111111109999999,0.0,-0.15
O..X..X..,O.....X..,O,3,0.3944444444,-0.19126984129999997,0.4555555556,0.1555555556,0.15,0.0357142857
OOO.XXX..,OO..XXX..,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
OOOOXXXX.,OO.OXXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.OXXXXO,OO.OXXXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.OXXXX.,OO.OXXX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOOOXXX.X,OO.OXXX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOXOXXXOX,OO.OXXXOX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OO.OXXXOX,OO.OXXX.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.OXXX.X,OO.OXXX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OO.OXXX..,OO..XXX..,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
OOO.XXXOX,OO..XXXOX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO..XXXOX,OO..XXXO.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO..XXXO.,OO..XXX..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OOO.XXXXO,OO..XXXXO,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO..XXXXO,OO..XXX.O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO..XXX.O,OO..XXX..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO..XXX..,OO..X.X..,O,5,0.5833333333,-0.08333333339999993,0.4166666667,0.08333333340000004,0.0,0.0
OOO.X.XX.,OO..X.XX.,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
OO.OX.XXX,OO.OX.XX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO.OX.XX.,OO..X.XX.,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO..XOXXX,OO..XOXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO..XOXX.,OO..X.XX.,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO..X.XXO,OO..X.XX.,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
OO..X.XX.,OO..X.X..,O,5,0.5833333333,-0.08333333339999993,0.4166666667,0.08333333340000004,0.0,0.0
OOO.X.X.X,OO..X.X.X,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
OO.OX.X.X,OO..X.X.X,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO..XOX.X,OO..X.X.X,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO..X.XOX,OO..X.X.X,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
OO..X.X.X,OO..X.X..,O,5,0.5833333333,-0.08333333339999993,0.4166666667,0.08333333340000004,0.0,0.0
OO..X.X..,O...X.X..,X,4,0.6666666667,-0.04444444440000006,0.3333333333,0.14444444439999998,0.0,-0.1
O.OOXXXXO,O.OOXXXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
O.OOXXXX.,O.OOXXX..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
O.OOXXXOX,O.OOXXX.X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
O.OOXXX.X,O.OOXXX..,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
O.OOXXX..,O.O.XXX..,X,6,0.3333333333,-0.08333333340000004,0.3333333333,-0.08333333340000004,0.3333333333,0.16666666659999999
O.O.XXXOX,O.O.XXXO.,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
O.O.XXXO.,O.O.XXX..,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
O.O.XXXXO,O.O.XXX.O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
O.O.XXX.O,O.O.XXX..,X,6,0.8333333333,0.4166666666,0.1666666667,-0.25,0.0,-0.1666666667
O.O.XXX..,O.O.X.X..,O,5,0.4166666667,0.0166666667,0.4166666667,0.0166666667,0.1666666667,-0.03333333330000002
O.OOX.XXX,O.OOX.XX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.OOX.XX.,O.O.X.XX.,X,6,0.8333333333,0.33333333330000003,0.1666666667,-0.33333333330000003,0.0,0.0
O.O.XOXXX,O.O.XOXX.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.O.XOXX.,O.O.X.XX.,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
O.O.X.XXO,O.O.X.XX.,X,6,0.5,0.0,0.5,0.0,0.0,0.0
O.O.X.XX.,O.O.X.X..,O,5,0.5,0.09999999999999998,0.5,0.09999999999999998,0.0,-0.2
O.OOX.X.X,O.O.X.X.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.O.XOX.X,O.O.X.X.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.O.X.XOX,O.O.X.X.X,X,6,0.0,-0.25,0.3333333333,-0.08333333340000004,0.6666666667,0.3333333334
O.O.X.X.X,O.O.X.X..,O,5,0.25,-0.15000000000000002,0.4166666667,0.0166666667,0.3333333333,0.13333333329999997
O.O.X.X..,O...X.X..,X,4,0.4,-0.3111111111,0.4,0.21111111110000003,0.2,0.1
O..OXXXOX,O..OXXXO.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
O..OXXXO.,O..OXXX..,X,6,0.6666666667,0.0,0.0,-0.1666666667,0.3333333333,0.16666666659999999
O..OXXXXO,O..OXXX.O,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O..OXXX.O,O..OXXX..,X,6,1.0,0.33333333330000003,0.0,-0.1666666667,0.0,-0.1666666667
O..OXXX..,O..OX.X..,O,5,0.6666666667,-0.16666666660000007,0.1666666667,0.09999999999999999,0.1666666667,0.06666666669999999
O..OXOXXX,O..OXOXX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O..OXOXX.,O..OX.XX.,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
O..OX.XXO,O..OX.XX.,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
O..OX.XX.,O..OX.X..,O,5,0.9166666667,0.08333333339999993,0.0833333333,0.016666666600000005,0.0,-0.1
O..OXOX.X,O..OX.X.X,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
O..OX.XOX,O..OX.X.X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
O..OX.X.X,O..OX.X..,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
O..OX.X..,O...X.X..,X,4,0.8333333333,0.12222222220000001,0.0666666667,-0.1222222222,0.1,0.0
O...XOXXO,O...XOXX.,X,6,0.8333333333,0.0,0.1666666667,0.0,0.0,0.0
O...XOXX.,O...XOX..,O,5,0.8333333333,0.06666666659999998,0.1666666667,0.0333333334,0.0,-0.1
O...XOXOX,O...XOX.X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
O...XOX.X,O...XOX..,O,5,0.75,-0.016666666700000055,0.0833333333,-0.04999999999999999,0.1666666667,0.06666666669999999
O...XOX..,O...X.X..,X,4,0.7666666667,0.05555555560000003,0.1333333333,-0.0555555556,0.1,0.0
O...XXXOO,O...XXXO.,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
O...XXXO.,O...X.XO.,O,5,0.75,0.016666666700000055,0.0833333333,0.016666666600000005,0.1666666667,-0.03333333330000002
O...X.XOX,O...X.XO.,O,5,0.5,-0.23333333329999995,0.1666666667,0.09999999999999999,0.3333333333,0.13333333329999997
O...X.XO.,O...X.X..,X,4,0.7333333333,0.02222222219999992,0.0666666667,-0.1222222222,0.2,0.1
O...XXX.O,O...X.X.O,O,5,0.9166666667,0.04999999999999993,0.0833333333,-0.04999999999999999,0.0,0.0
O...X.XXO,O...X.X.O,O,5,0.75,-0.11666666670000003,0.25,0.1166666667,0.0,0.0
O...X.X.O,O...X.X..,X,4,0.8666666667,0.1555555556,0.1333333333,-0.0555555556,0.0,-0.1
O...X.X..,O.....X..,O,3,0.7111111111,0.12539682540000008,0.1888888889,-0.11111111109999999,0.1,-0.014285714299999988
OOO..XXX.,OO...XXX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OO.O.XXXX,OO.O.XXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO.O.XXX.,OO...XXX.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO..OXXXX,OO..OXXX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OO..OXXX.,OO...XXX.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO...XXXO,OO...XXX.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OO...XXX.,OO...XX..,O,5,0.4166666667,-0.08333333329999998,0.5833333333,0.08333333330000003,0.0,0.0
OOO..XX.X,OO...XX.X,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
OO.O.XX.X,OO...XX.X,X,6,0.8333333333,0.33333333330000003,0.1666666667,-0.33333333330000003,0.0,0.0
OO..OXX.X,OO...XX.X,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
OO...XXOX,OO...XX.X,X,6,0.5,0.0,0.5,0.0,0.0,0.0
OO...XX.X,OO...XX..,O,5,0.5,0.0,0.5,0.0,0.0,0.0
OO...XX..,O....XX..,X,4,0.5,-0.01111111109999996,0.5,0.11111111109999999,0.0,-0.1
O.OO.XXXX,O.OO.XXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.OO.XXX.,O.O..XXX.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
O.O.OXXXX,O.O.OXXX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.O.OXXX.,O.O..XXX.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.O..XXXO,O.O..XXX.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
O.O..XXX.,O.O..XX..,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.15000000000000002,0.0,-0.2
O.OO.XX.X,O.O..XX.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.O.OXX.X,O.O..XX.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.O..XXOX,O.O..XX.X,X,6,0.0,-0.25,0.3333333333,-0.08333333340000004,0.6666666667,0.3333333334
O.O..XX.X,O.O..XX..,O,5,0.25,-0.11666666669999998,0.4166666667,-0.01666666659999999,0.3333333333,0.13333333329999997
O.O..XX..,O....XX..,X,4,0.3666666667,-0.14444444439999998,0.4333333333,0.044444444400000005,0.2,0.1
O..OOXXXX,O..OOXXX.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O..OOXXX.,O..O.XXX.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O..O.XXXO,O..O.XXX.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O..O.XXX.,O..O.XX..,O,5,0.75,0.016666666700000055,0.25,0.0833333333,0.0,-0.1
O..OOXX.X,O..O.XX.X,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
O..O.XXOX,O..O.XX.X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
O..O.XX.X,O..O.XX..,O,5,0.75,0.016666666700000055,0.0833333333,-0.08333333339999999,0.1666666667,0.06666666669999999
O..O.XX..,O....XX..,X,4,0.7333333333,0.22222222219999999,0.1666666667,-0.2222222222,0.1,0.0
O...OXXXO,O...OXXX.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O...OXXX.,O...OXX..,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.050000000000000044,0.0,-0.1
O...OXXOX,O...OXX.X,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O...OXX.X,O...OXX..,O,5,0.6666666667,0.3,0.1666666667,-0.3666666666,0.1666666667,0.06666666669999999
O...OXX..,O....XX..,X,4,0.3666666667,-0.14444444439999998,0.5333333333,0.14444444439999998,0.1,0.0
O....XXOX,O....XXO.,O,5,0.4166666667,-0.14999999999999997,0.25,0.0166666667,0.3333333333,0.13333333329999997
O....XXO.,O....XX..,X,4,0.5666666667,0.05555555560000003,0.2333333333,-0.1555555556,0.2,0.1
O....XXXO,O....XX.O,O,5,0.3333333333,-0.2,0.6666666667,0.19999999999999996,0.0,0.0
O....XX.O,O....XX..,X,4,0.5333333333,0.02222222220000003,0.4666666667,0.0777777778,0.0,-0.1
O....XX..,O.....X..,O,3,0.5111111111,-0.07460317459999999,0.3888888889,0.08888888890000002,0.1,-0.014285714299999988
OO....XXX,OO....XX.,O,5,1.0,0.35,0.0,-0.35,0.0,0.0
OO....XX.,O.....XX.,X,4,0.65,0.016666666700000055,0.35,-0.0166666667,0.0,0.0
O.O...XXX,O.O...XX.,O,5,1.0,0.41666666669999997,0.0,-0.4166666667,0.0,0.0
O.O...XX.,O.....XX.,X,4,0.5833333333,-0.04999999999999993,0.4166666667,0.050000000000000044,0.0,0.0
O..O..XXX,O..O..XX.,O,5,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O..O..XX.,O.....XX.,X,4,0.8333333333,0.20000000000000007,0.1666666667,-0.19999999999999998,0.0,0.0
O...O.XXX,O...O.XX.,O,5,1.0,0.4666666667,0.0,-0.4666666667,0.0,0.0
O...O.XX.,O.....XX.,X,4,0.5333333333,-0.09999999999999998,0.4666666667,0.10000000000000003,0.0,0.0
O....OXXX,O....OXX.,O,5,1.0,0.23333333329999995,0.0,-0.2333333333,0.0,0.0
O....OXX.,O.....XX.,X,4,0.7666666667,0.1333333334000001,0.2333333333,-0.13333333339999998,0.0,0.0
O.....XXO,O.....XX.,X,4,0.4333333333,-0.19999999999999996,0.5666666667,0.2,0.0,0.0
O.....XX.,O.....X..,O,3,0.6333333333,0.04761904760000002,0.3666666667,0.06666666669999999,0.0,-0.1142857143
OO....X.X,O.....X.X,X,4,0.6833333333,0.050000000000000044,0.3166666667,0.15,0.0,-0.2
O.O...X.X,O.....X.X,X,4,0.45,-0.18333333329999996,0.25,0.0833333333,0.3,0.09999999999999998
O..O..X.X,O.....X.X,X,4,0.8333333333,0.20000000000000007,0.0666666667,-0.09999999999999999,0.1,-0.1
O...O.X.X,O.....X.X,X,4,0.6666666667,0.0333333334,0.1333333333,-0.0333333334,0.2,0.0
O....OX.X,O.....X.X,X,4,0.7333333333,0.09999999999999998,0.0666666667,-0.09999999999999999,0.2,0.0
O.....XOX,O.....X.X,X,4,0.4333333333,-0.19999999999999996,0.1666666667,0.0,0.4,0.2
O.....X.X,O.....X..,O,3,0.6333333333,0.04761904760000002,0.1666666667,-0.1333333333,0.2,0.08571428570000002
O.....X..,......X..,X,2,0.5857142857,-0.021428571400000096,0.3,0.035714285700000015,0.1142857143,-0.014285714300000016
XOOX..X..,XOO...X..,O,5,1.0,0.16666666669999997,0.0,-0.0666666667,0.0,-0.1
XOOOXXXOX,XOOOXXXO.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOXXXO.,XOOOXXX..,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOOXXXXO,XOOOXXX.O,O,9,0.0,0.0,0.0,0.0,1.0,0.0
XOOOXXX.O,XOOOXXX..,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOOXXX..,XOOOX.X..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOXOXXX,XOOOXOXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOXOXX.,XOOOX.XX.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOOX.XXO,XOOOX.XX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOOX.XX.,XOOOX.X..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOX.X.X,XOOOX.X..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOOX.X..,XOO.X.X..,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOOXXOX..,XOO.XOX..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.XOXXO,XOO.XOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOO.XOXX.,XOO.XOX..,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOO.XOX.X,XOO.XOX..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.XOX..,XOO.X.X..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOOXX.XO.,XOO.X.XO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOXXXXOO,XOO.XXXOO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXXOO,XOO.XXXO.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXXO.,XOO.X.XO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.X.XOX,XOO.X.XO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.X.XO.,XOO.X.X..,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
XOOXX.X.O,XOO.X.X.O,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XOO.XXX.O,XOO.X.X.O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XOO.X.XXO,XOO.X.X.O,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
XOO.X.X.O,XOO.X.X..,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XOO.X.X..,XOO...X..,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
XOOOOXXXX,XOOOOXXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOOXXX.,XOOO.XXX.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOO.XXXO,XOOO.XXX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOO.XXX.,XOOO.XX..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOOXX.X,XOOO.XX.X,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOO.XXOX,XOOO.XX.X,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOO.XX.X,XOOO.XX..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOO.XX..,XOO..XX..,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOOXOXX..,XOO.OXX..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOXOXXXO,XOO.OXXXO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOO.OXXXO,XOO.OXXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOO.OXXX.,XOO.OXX..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.OXXOX,XOO.OXX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOO.OXX.X,XOO.OXX..,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOO.OXX..,XOO..XX..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOOX.XXO.,XOO..XXO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO..XXOX,XOO..XXO.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOO..XXO.,XOO..XX..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOOX.XX.O,XOO..XX.O,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOO..XXXO,XOO..XX.O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOO..XX.O,XOO..XX..,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOO..XX..,XOO...X..,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
XOOO..XXX,XOOO..XX.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOO..XX.,XOO...XX.,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOOXO.XX.,XOO.O.XX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.O.XXX,XOO.O.XX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.O.XX.,XOO...XX.,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
XOOX.OXX.,XOO..OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO..OXXX,XOO..OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO..OXX.,XOO...XX.,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOOX..XXO,XOO...XXO,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XOO...XXO,XOO...XX.,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XOO...XX.,XOO...X..,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
XOOO..X.X,XOO...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XOOXO.X.X,XOO.O.X.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.O.X.X,XOO...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XOOX.OX.X,XOO..OX.X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO..OX.X,XOO...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XOOX..XOX,XOO...XOX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO...XOX,XOO...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XOO...X.X,XOO...X..,O,5,0.9166666667,0.08333333339999993,0.0833333333,0.016666666600000005,0.0,-0.1
XOO...X..,XO....X..,X,4,0.8333333333,0.10000000000000009,0.0666666667,-0.09999999999999999,0.1,0.0
XOXOOXXO.,XOXOOXX..,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
XOXOOXXXO,XOXOOXX.O,O,9,0.0,0.0,0.0,0.0,1.0,0.0
XOXOOXX.O,XOXOOXX..,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XOXOOXX..,XOXOO.X..,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
XOXOOOXX.,XOXOO.XX.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
XOXOO.XXO,XOXOO.XX.,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XOXOO.XX.,XOXOO.X..,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
XOXOOOX.X,XOXOO.X.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XOXOO.XOX,XOXOO.X.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XOXOO.X.X,XOXOO.X..,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
XOXOO.X..,XOXO..X..,X,6,0.0,-0.5,0.6666666667,0.3333333334,0.3333333333,0.16666666659999999
XOXOXOX..,XOXO.OX..,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
XOXOXOXXO,XOXO.OXXO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOXO.OXXO,XOXO.OXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOXO.OXX.,XOXO.OX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOXOXOXOX,XOXO.OXOX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOXO.OXOX,XOXO.OX.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOXO.OX.X,XOXO.OX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOXO.OX..,XOXO..X..,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
XOXOX.XO.,XOXO..XO.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
XOXOXXXOO,XOXO.XXOO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOXO.XXOO,XOXO.XXO.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOXO.XXO.,XOXO..XO.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOXO..XOX,XOXO..XO.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOXO..XO.,XOXO..X..,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
XOXOX.X.O,XOXO..X.O,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOXO.XX.O,XOXO..X.O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOXO..XXO,XOXO..X.O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOXO..X.O,XOXO..X..,X,6,0.6666666667,0.16666666669999997,0.0,-0.3333333333,0.3333333333,0.16666666659999999
XOXO..X..,XO.O..X..,O,5,0.5,-0.13333333329999997,0.3333333333,0.16666666659999999,0.1666666667,-0.03333333330000002
XO.OXOXXO,XO.OXOXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXOXX.,XO.OXOX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
