state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
O.XOO.X.X,O.XO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
O.XO.OXXX,O.XO.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO.OX.X,O.XO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
O.XO.XXOX,O.XO..XOX,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO..XOX,O.XO..X.X,X,6,1.0000000000,0.0000000000,0.0000000000
O.XO..X.X,O.XO....X,O,5,0.9166666667,0.0833333333,0.0000000000
O.XOOX.XX,O.XOO..XX,O,7,1.0000000000,0.0000000000,0.0000000000
O.XOO..XX,O.XO...XX,X,6,0.6666666667,0.3333333333,0.0000000000
O.XO.O.XX,O.XO...XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.XO..OXX,O.XO...XX,X,6,0.0000000000,1.0000000000,0.0000000000
O.XO...XX,O.XO....X,O,5,0.5000000000,0.5000000000,0.0000000000
O.XO....X,O.X.....X,X,4,0.6833333333,0.3166666667,0.0000000000
O.XXOOXOX,O.XXOOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXOOX.X,O.XXOO..X,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXOOOXX,O.XXOO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXOO.XX,O.XXOO..X,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXOO..X,O.XXO...X,X,6,0.3333333333,0.0000000000,0.6666666667
O.XXOXO.X,O.XXO.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXO.OXX,O.XXO.O.X,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXO.O.X,O.XXO...X,X,6,0.6666666667,0.0000000000,0.3333333333
O.XXOX.OX,O.XXO..OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXO.XOX,O.XXO..OX,O,7,0.0000000000,0.5000000000,0.5000000000
O.XXO..OX,O.XXO...X,X,6,0.5000000000,0.1666666667,0.3333333333
O.XXO...X,O.X.O...X,O,5,0.5833333333,0.0833333333,0.3333333333
O.X.OX..X,O.X.O...X,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.OOXXX,O.X.OOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.OOX.X,O.X.O.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.OXXOX,O.X.O.XOX,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.O.XOX,O.X.O.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.O.X.X,O.X.O...X,O,5,0.6666666667,0.1666666667,0.1666666667
O.X.OO.XX,O.X.O..XX,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.OXOXX,O.X.O.OXX,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.O.OXX,O.X.O..XX,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.O..XX,O.X.O...X,O,5,0.6666666667,0.1666666667,0.1666666667
O.X.O...X,O.X.....X,X,4,0.6666666667,0.1333333333,0.2000000000
O.XXXOOOX,O.XXXOO.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXXOO.X,O.XX.OO.X,O,7,0.0000000000,0.0000000000,1.0000000000
O.XX.OOXX,O.XX.OO.X,O,7,0.0000000000,0.0000000000,1.0000000000
O.XX.OO.X,O.XX.O..X,X,6,0.0000000000,0.0000000000,1.0000000000
O.XXXO.OX,O.XX.O.OX,O,7,0.5000000000,0.0000000000,0.5000000000
O.XX.OXOX,O.XX.O.OX,O,7,0.5000000000,0.0000000000,0.5000000000
O.XX.O.OX,O.XX.O..X,X,6,0.3333333333,0.0000000000,0.6666666667
O.XX.O..X,O.X..O..X,O,5,0.3333333333,0.0000000000,0.6666666667
O.X.XOOXX,O.X.XOO.X,O,7,0.0000000000,0.5000000000,0.5000000000
O.X.XOO.X,O.X.XO..X,X,6,0.0000000000,0.3333333333,0.6666666667
O.X.XOXOX,O.X.XO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XO.OX,O.X.XO..X,X,6,0.6666666667,0.0000000000,0.3333333333
O.X.XO..X,O.X..O..X,O,5,0.5000000000,0.1666666667,0.3333333333
O.X..OXOX,O.X..OX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O.X..OX.X,O.X..O..X,O,5,0.7500000000,0.0833333333,0.1666666667
O.X..OOXX,O.X..O.XX,X,6,0.0000000000,0.3333333333,0.6666666667
O.X..O.XX,O.X..O..X,O,5,0.4166666667,0.2500000000,0.3333333333
O.X..O..X,O.X.....X,X,4,0.4333333333,0.1666666667,0.4000000000
O.XXX.OOX,O.XX..OOX,O,7,0.5000000000,0.0000000000,0.5000000000
O.XX.XOOX,O.XX..OOX,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX..OOX,O.XX..O.X,X,6,0.6666666667,0.0000000000,0.3333333333
O.XX..O.X,O.X...O.X,O,5,0.5000000000,0.0000000000,0.5000000000
O.X.XXOOX,O.X.X.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.X.OOX,O.X.X.O.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.X.O.X,O.X...O.X,O,5,0.2500000000,0.4166666667,0.3333333333
O.X..XO.X,O.X...O.X,O,5,1.0000000000,0.0000000000,0.0000000000
O.X...OXX,O.X...O.X,O,5,0.2500000000,0.4166666667,0.3333333333
O.X...O.X,O.X.....X,X,4,0.4500000000,0.2500000000,0.3000000000
O.XX...OX,O.X....OX,O,5,0.5833333333,0.0833333333,0.3333333333
O.X.X..OX,O.X....OX,O,5,0.7500000000,0.0833333333,0.1666666667
O.X..X.OX,O.X....OX,O,5,1.0000000000,0.0000000000,0.0000000000
O.X...XOX,O.X....OX,O,5,0.7500000000,0.0833333333,0.1666666667
O.X....OX,O.X.....X,X,4,0.7333333333,0.0666666667,0.2000000000
O.X.....X,O.......X,O,3,0.6333333333,0.1666666667,0.2000000000
OOOXX...X,OO.XX...X,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXOX.X,OO.XXOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXOX,OO.XXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOX.X,OO.XXO..X,O,7,0.5000000000,0.5000000000,0.0000000000
OOOXXO.XX,OO.XXO.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOOXX,OO.XXO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
OO.XXO.XX,OO.XXO..X,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XXO..X,OO.XX...X,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXO.X,OO.XX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.OXX,OO.XX.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.OXX,OO.XX.O.X,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XX.O.X,OO.XX...X,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.OX,OO.XX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XOX,OO.XX.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XOX,OO.XX..OX,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX..OX,OO.XX...X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX...X,OO.X....X,O,5,0.4166666667,0.4166666667,0.1666666667
OOOX.X..X,OO.X.X..X,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOXX.X,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXOX,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXX.X,OO.XOX..X,O,7,0.0000000000,1.0000000000,0.0000000000
OOOXOX.XX,OO.XOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXOXX,OO.XOX.XX,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XOX.XX,OO.XOX..X,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XOX..X,OO.X.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
OOOX.XOXX,OO.X.XOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XOXX,OO.X.XO.X,O,7,0.5000000000,0.5000000000,0.0000000000
OO.X.XO.X,OO.X.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
OOOX.XXOX,OO.X.XXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXOX,OO.X.X.OX,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.X.OX,OO.X.X..X,X,6,0.6666666667,0.3333333333,0.0000000000
OO.X.X..X,OO.X....X,O,5,0.5000000000,0.5000000000,0.0000000000
OOOX..X.X,OO.X..X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.XXX,OO.XO.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XO.X.X,OO.X..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OXXX,OO.X.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.OX.X,OO.X..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XOX,OO.X..X.X,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..X.X,OO.X....X,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX...XX,OO.X...XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO..XX,OO.X...XX,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.O.XX,OO.X...XX,X,6,0.5000000000,0.1666666667,0.3333333333
OO.X..OXX,OO.X...XX,X,6,0.3333333333,0.3333333333,0.3333333333
OO.X...XX,OO.X....X,O,5,0.4166666667,0.4166666667,0.1666666667
OO.X....X,O..X....X,X,4,0.5000000000,0.4000000000,0.1000000000
O.OXXOXOX,O.OXXOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXXOX.X,O.OXXO..X,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXXOOXX,O.OXXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
O.OXXO.XX,O.OXXO..X,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXXO..X,O.OXX...X,X,6,0.3333333333,0.3333333333,0.3333333333
O.OXXXO.X,O.OXX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.OXX,O.OXX.O.X,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXX.O.X,O.OXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.OX,O.OXX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XOX,O.OXX..OX,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXX..OX,O.OXX...X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXX...X,O.OX....X,O,5,0.4166666667,0.4166666667,0.1666666667
O.OXOXXOX,O.OXOXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXOXX.X,O.OXOX..X,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXOXOXX,O.OXOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOX.XX,O.OXOX..X,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOX..X,O.OX.X..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.OX.XOXX,O.OX.XO.X,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XO.X,O.OX.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.XXOX,O.OX.X.OX,O,7,0.0000000000,0.5000000000,0.5000000000
O.OX.X.OX,O.OX.X..X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.X..X,O.OX....X,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXO.XXX,O.OXO.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXO.X.X,O.OX..X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.OXXX,O.OX.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.OX.X,O.OX..X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX..XOX,O.OX..X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.OX..X.X,O.OX....X,O,5,0.2500000000,0.4166666667,0.3333333333
O.OXO..XX,O.OX...XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.O.XX,O.OX...XX,X,6,0.8333333333,0.1666666667,0.0000000000
O.OX..OXX,O.OX...XX,X,6,0.3333333333,0.6666666667,0.0000000000
O.OX...XX,O.OX....X,O,5,0.4166666667,0.5833333333,0.0000000000
O.OX....X,O..X....X,X,4,0.3666666667,0.4333333333,0.2000000000
O..XOXOXX,O..XOXO.X,O,7,0.5000000000,0.5000000000,0.0000000000
O..XOXO.X,O..XOX..X,X,6,0.6666666667,0.3333333333,0.0000000000
O..XOXXOX,O..XOX.OX,O,7,0.0000000000,0.5000000000,0.5000000000
O..XOX.OX,O..XOX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O..XOX..X,O..XO...X,O,5,0.4166666667,0.4166666667,0.1666666667
O..XOOXXX,O..XOOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O..XOOX.X,O..XO.X.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XO.XOX,O..XO.X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O..XO.X.X,O..XO...X,O,5,0.4166666667,0.2500000000,0.3333333333
O..XOO.XX,O..XO..XX,X,6,0.6666666667,0.0000000000,0.3333333333
O..XO.OXX,O..XO..XX,X,6,0.3333333333,0.3333333333,0.3333333333
O..XO..XX,O..XO...X,O,5,0.5833333333,0.2500000000,0.1666666667
O..XO...X,O..X....X,X,4,0.4666666667,0.2333333333,0.3000000000
O..XXOOXX,O..XXOO.X,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOO.X,O..XXO..X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXOXOX,O..XXO.OX,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXO.OX,O..XXO..X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO..X,O..X.O..X,O,5,0.3333333333,0.1666666667,0.5000000000
O..X.OXOX,O..X.OX.X,X,6,0.3333333333,0.0000000000,0.6666666667
O..X.OX.X,O..X.O..X,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.OOXX,O..X.O.XX,X,6,0.3333333333,0.0000000000,0.6666666667
O..X.O.XX,O..X.O..X,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.O..X,O..X....X,X,4,0.4333333333,0.0666666667,0.5000000000
O..XXXOOX,O..XX.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OOX,O..XX.O.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XX.O.X,O..X..O.X,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.XOOX,O..X.XO.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..X.XO.X,O..X..O.X,O,5,0.7500000000,0.2500000000,0.0000000000
O..X..OXX,O..X..O.X,O,5,0.3333333333,0.3333333333,0.3333333333
O..X..O.X,O..X....X,X,4,0.5333333333,0.1666666667,0.3000000000
O..XX..OX,O..X...OX,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.X.OX,O..X...OX,O,5,0.6666666667,0.1666666667,0.1666666667
O..X..XOX,O..X...OX,O,5,0.1666666667,0.3333333333,0.5000000000
O..X...OX,O..X....X,X,4,0.4666666667,0.1333333333,0.4000000000
O..X....X,O.......X,O,3,0.4611111111,0.2388888889,0.3000000000
OOO.XX..X,OO..XX..X,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXXX.X,OO.OXXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OOXOXXXOX,OO.OXXXOX,O,9,1.0000000000,0.0000000000,0.0000000000
OO.OXXXOX,OO.OXXX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXX.X,OO.OXX..X,O,7,0.5000000000,0.5000000000,0.0000000000
OOOOXX.XX,OO.OXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXOXX,OO.OXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXX.XX,OO.OXX..X,O,7,0.0000000000,1.0000000000,0.0000000000
OO.OXX..X,OO..XX..X,X,6,0.5000000000,0.5000000000,0.0000000000
OOO.XXOXX,OO..XXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXOXX,OO..XXO.X,O,7,0.0000000000,1.0000000000,0.0000000000
OO..XXO.X,OO..XX..X,X,6,0.6666666667,0.3333333333,0.0000000000
OOO.XXXOX,OO..XXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXOX,OO..XX.OX,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XX.OX,OO..XX..X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX..X,OO..X...X,O,5,0.5000000000,0.5000000000,0.0000000000
OOO.X.X.X,OO..X.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.XXX,OO.OX.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.OX.X.X,OO..X.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOXXX,OO..XOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO..XOX.X,OO..X.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XOX,OO..X.X.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.X.X,OO..X...X,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.X..XX,OO..X..XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX..XX,OO..X..XX,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XO.XX,OO..X..XX,X,6,0.5000000000,0.1666666667,0.3333333333
OO..X.OXX,OO..X..XX,X,6,0.0000000000,0.6666666667,0.3333333333
OO..X..XX,OO..X...X,O,5,0.2500000000,0.5833333333,0.1666666667
OO..X...X,O...X...X,X,4,0.5000000000,0.4000000000,0.1000000000
O.OOXXXOX,O.OOXXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OOXXX.X,O.OOXX..X,O,7,0.0000000000,0.5000000000,0.5000000000
O.OOXXOXX,O.OOXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OOXX.XX,O.OOXX..X,O,7,0.0000000000,1.0000000000,0.0000000000
O.OOXX..X,O.O.XX..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.O.XXOXX,O.O.XXO.X,O,7,0.0000000000,1.0000000000,0.0000000000
O.O.XXO.X,O.O.XX..X,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XXXOX,O.O.XX.OX,O,7,0.0000000000,0.5000000000,0.5000000000
O.O.XX.OX,O.O.XX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XX..X,O.O.X...X,O,5,0.2500000000,0.5833333333,0.1666666667
O.OOX.XXX,O.OOX.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OOX.X.X,O.O.X.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XOXXX,O.O.XOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.XOX.X,O.O.X.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.X.XOX,O.O.X.X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.O.X.X.X,O.O.X...X,O,5,0.2500000000,0.4166666667,0.3333333333
O.OOX..XX,O.O.X..XX,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.XO.XX,O.O.X..XX,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.X.OXX,O.O.X..XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.X..XX,O.O.X...X,O,5,0.5000000000,0.5000000000,0.0000000000
O.O.X...X,O...X...X,X,4,0.4000000000,0.4000000000,0.2000000000
O..OXXO.X,O..OXX..X,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXXXOX,O..OXX.OX,O,7,0.5000000000,0.0000000000,0.5000000000
O..OXX.OX,O..OXX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O..OXX..X,O..OX...X,O,5,0.2500000000,0.5833333333,0.1666666667
O..OXOXXX,O..OXOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXOX.X,O..OX.X.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XOX,O..OX.X.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..OX.X.X,O..OX...X,O,5,0.7500000000,0.0833333333,0.1666666667
O..OXO.XX,O..OX..XX,X,6,0.8333333333,0.1666666667,0.0000000000
O..OX.OXX,O..OX..XX,X,6,0.0000000000,1.0000000000,0.0000000000
O..OX..XX,O..OX...X,O,5,0.5000000000,0.5000000000,0.0000000000
O..OX...X,O...X...X,X,4,0.5000000000,0.4000000000,0.1000000000
O...XOXOX,O...XOX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O...XOX.X,O...XO..X,O,5,0.7500000000,0.0833333333,0.1666666667
O...XOOXX,O...XO.XX,X,6,0.5000000000,0.1666666667,0.3333333333
O...XO.XX,O...XO..X,O,5,0.6666666667,0.1666666667,0.1666666667
O...XO..X,O...X...X,X,4,0.5666666667,0.1333333333,0.3000000000
O...XXOOX,O...XXO.X,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXO.X,O...X.O.X,O,5,0.5000000000,0.5000000000,0.0000000000
O...X.OXX,O...X.O.X,O,5,0.2500000000,0.5833333333,0.1666666667
O...X.O.X,O...X...X,X,4,0.4000000000,0.4000000000,0.2000000000
O...XX.OX,O...X..OX,O,5,0.6666666667,0.1666666667,0.1666666667
O...X.XOX,O...X..OX,O,5,0.5000000000,0.1666666667,0.3333333333
O...X..OX,O...X...X,X,4,0.5666666667,0.1333333333,0.3000000000
O...X...X,O.......X,O,3,0.4888888889,0.3111111111,0.2000000000
OOO..XX.X,OO...XX.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.XXXX,OO.O.XX.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.O.XX.X,OO...XX.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..OXXXX,OO..OXX.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO..OXX.X,OO...XX.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO...XXOX,OO...XX.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO...XX.X,OO...X..X,O,5,0.5000000000,0.5000000000,0.0000000000
OOO..X.XX,OO...X.XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.X.XX,OO...X.XX,X,6,0.6666666667,0.3333333333,0.0000000000
OO..OX.XX,OO...X.XX,X,6,0.8333333333,0.1666666667,0.0000000000
OO...XOXX,OO...X.XX,X,6,0.5000000000,0.5000000000,0.0000000000
OO...X.XX,OO...X..X,O,5,0.5000000000,0.5000000000,0.0000000000
OO...X..X,O....X..X,X,4,0.6000000000,0.4000000000,0.0000000000
O.OO.XXXX,O.OO.XX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OO.XX.X,O.O..XX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.OXXXX,O.O.OXX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.OXX.X,O.O..XX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O..XXOX,O.O..XX.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.O..XX.X,O.O..X..X,O,5,0.2500000000,0.4166666667,0.3333333333
O.OO.X.XX,O.O..X.XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.OX.XX,O.O..X.XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.O..XOXX,O.O..X.XX,X,6,0.0000000000,1.0000000000,0.0000000000
O.O..X.XX,O.O..X..X,O,5,0.2500000000,0.7500000000,0.0000000000
O.O..X..X,O....X..X,X,4,0.2666666667,0.5333333333,0.2000000000
O..OOXXXX,O..OOXX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O..OOXX.X,O..O.XX.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..O.XXOX,O..O.XX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..O.XX.X,O..O.X..X,O,5,0.7500000000,0.0833333333,0.1666666667
O..OOX.XX,O..O.X.XX,X,6,0.8333333333,0.1666666667,0.0000000000
O..O.XOXX,O..O.X.XX,X,6,0.0000000000,1.0000000000,0.0000000000
O..O.X.XX,O..O.X..X,O,5,0.5000000000,0.5000000000,0.0000000000
O..O.X..X,O....X..X,X,4,0.5833333333,0.3166666667,0.1000000000
O...OXXOX,O...OXX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O...OXX.X,O...OX..X,O,5,0.6666666667,0.1666666667,0.1666666667
O...OXOXX,O...OX.XX,X,6,0.5000000000,0.5000000000,0.0000000000
O...OX.XX,O...OX..X,O,5,0.6666666667,0.3333333333,0.0000000000
O...OX..X,O....X..X,X,4,0.6666666667,0.2333333333,0.1000000000
O....XOXX,O....XO.X,O,5,0.2500000000,0.7500000000,0.0000000000
O....XO.X,O....X..X,X,4,0.5833333333,0.4166666667,0.0000000000
O....XXOX,O....X.OX,O,5,0.4166666667,0.2500000000,0.3333333333
O....X.OX,O....X..X,X,4,0.6666666667,0.1333333333,0.2000000000
O....X..X,O.......X,O,3,0.5611111111,0.3388888889,0.1000000000
OO....XXX,OO....X.X,O,5,1.0000000000,0.0000000000,0.0000000000
OO....X.X,O.....X.X,X,4,0.6833333333,0.3166666667,0.0000000000
O.O...XXX,O.O...X.X,O,5,1.0000000000,0.0000000000,0.0000000000
O.O...X.X,O.....X.X,X,4,0.4500000000,0.2500000000,0.3000000000
O..O..XXX,O..O..X.X,O,5,1.0000000000,0.0000000000,0.0000000000
O..O..X.X,O.....X.X,X,4,0.8333333333,0.0666666667,0.1000000000
O...O.XXX,O...O.X.X,O,5,1.0000000000,0.0000000000,0.0000000000
O...O.X.X,O.....X.X,X,4,0.6666666667,0.1333333333,0.2000000000
O....OXXX,O....OX.X,O,5,1.0000000000,0.0000000000,0.0000000000
O....OX.X,O.....X.X,X,4,0.7333333333,0.0666666667,0.2000000000
O.....XOX,O.....X.X,X,4,0.4333333333,0.1666666667,0.4000000000
O.....X.X,O.......X,O,3,0.6333333333,0.1666666667,0.2000000000
OO.....XX,O......XX,X,4,0.5833333333,0.3166666667,0.1000000000
O.O....XX,O......XX,X,4,0.5833333333,0.4166666667,0.0000000000
O..O...XX,O......XX,X,4,0.6000000000,0.4000000000,0.0000000000
O...O..XX,O......XX,X,4,0.6666666667,0.2333333333,0.1000000000
O....O.XX,O......XX,X,4,0.6666666667,0.1333333333,0.2000000000
O.....OXX,O......XX,X,4,0.2666666667,0.5333333333,0.2000000000
O......XX,O.......X,O,3,0.5611111111,0.3388888889,0.1000000000
O.......X,........X,X,2,0.5428571429,0.2571428571,0.2000000000
XOOXOXO.X,XOOXOX..X,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXOX.OX,XOOXOX..X,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXOX..X,XOOXO...X,O,7,0.0000000000,1.0000000000,0.0000000000
XOOXO.X.X,XOOXO...X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXOOXXX,XOOXOO.XX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOXOO.XX,XOOXO..XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOXO.OXX,XOOXO..XX,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXO..XX,XOOXO...X,O,7,0.5000000000,0.5000000000,0.0000000000
XOOXO...X,XOOX....X,X,6,0.5000000000,0.5000000000,0.0000000000
XOOXXO..X,XOOX.O..X,O,7,1.0000000000,0.0000000000,0.0000000000
