state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
O.X.XOX..,O.X.XO...,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.XOOXX,O.X.XOOX.,O,7,0.0000000000,0.5000000000,0.5000000000
O.X.XOOX.,O.X.XO.X.,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.XOXXO,O.X.XO.XO,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XO.XO,O.X.XO.X.,X,6,1.0000000000,0.0000000000,0.0000000000
O.X.XO.X.,O.X.XO...,O,5,0.7500000000,0.0833333333,0.1666666667
O.X.XOO.X,O.X.XO..X,X,6,0.0000000000,0.3333333333,0.6666666667
O.X.XOXOX,O.X.XO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XO.OX,O.X.XO..X,X,6,0.6666666667,0.0000000000,0.3333333333
O.X.XO..X,O.X.XO...,O,5,0.5000000000,0.1666666667,0.3333333333
O.X.XO...,O.X.X....,X,4,0.7333333333,0.0666666667,0.2000000000
O.XXXXOO.,O.XXX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.OOX,O.XXX.OO.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXX.OO.,O.XXX.O..,X,6,0.5000000000,0.1666666667,0.3333333333
O.XXXXO.O,O.XXX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.OXO,O.XXX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.O.O,O.XXX.O..,X,6,0.8333333333,0.1666666667,0.0000000000
O.XXX.O..,O.X.X.O..,O,5,0.5833333333,0.0833333333,0.3333333333
O.X.XXOOX,O.X.XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XXOO.,O.X.XXO..,X,6,0.6666666667,0.3333333333,0.0000000000
O.X.XXOXO,O.X.XXO.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.X.XXO.O,O.X.XXO..,X,6,0.5000000000,0.5000000000,0.0000000000
O.X.XXO..,O.X.X.O..,O,5,0.5000000000,0.5000000000,0.0000000000
O.X.X.OXO,O.X.X.OX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.X.X.OX.,O.X.X.O..,O,5,0.4166666667,0.4166666667,0.1666666667
O.X.X.OOX,O.X.X.O.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.X.O.X,O.X.X.O..,O,5,0.2500000000,0.4166666667,0.3333333333
O.X.X.O..,O.X.X....,X,4,0.4000000000,0.4000000000,0.2000000000
O.XXXX.OO,O.XXX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX.XOO,O.XXX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXX..OO,O.XXX..O.,X,6,0.8333333333,0.1666666667,0.0000000000
O.XXX..O.,O.X.X..O.,O,5,0.7500000000,0.0833333333,0.1666666667
O.X.XXXOO,O.X.XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XX.OO,O.X.XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
O.X.XX.O.,O.X.X..O.,O,5,0.8333333333,0.1666666667,0.0000000000
O.X.X.XO.,O.X.X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.X..OX,O.X.X..O.,O,5,0.7500000000,0.0833333333,0.1666666667
O.X.X..O.,O.X.X....,X,4,0.7666666667,0.1333333333,0.1000000000
O.XXX...O,O.X.X...O,O,5,0.9166666667,0.0833333333,0.0000000000
O.X.XX..O,O.X.X...O,O,5,0.7500000000,0.2500000000,0.0000000000
O.X.X.X.O,O.X.X...O,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.X..XO,O.X.X...O,O,5,0.9166666667,0.0833333333,0.0000000000
O.X.X...O,O.X.X....,X,4,0.8666666667,0.1333333333,0.0000000000
O.X.X....,O...X....,O,3,0.7111111111,0.1888888889,0.1000000000
OO.XXX...,OO.XX....,O,5,1.0000000000,0.0000000000,0.0000000000
OOOXX.X..,OO.XX.X..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXOXX.,OO.XXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXXO,OO.XXOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOXX.,OO.XXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
OOOXXOX.X,OO.XXOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXOX,OO.XXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOX.X,OO.XXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XXOX..,OO.XX.X..,X,6,0.6666666667,0.3333333333,0.0000000000
OO.XXXXO.,OO.XX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XOX,OO.XX.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XOX,OO.XX.XO.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.XO.,OO.XX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XXXX.O,OO.XX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XXO,OO.XX.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XXO,OO.XX.X.O,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.X.O,OO.XX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX.X..,OO.XX....,O,5,0.5833333333,0.4166666667,0.0000000000
OOOXX..X.,OO.XX..X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXO.XX,OO.XXO.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOOXX,OO.XXO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
OO.XXO.XX,OO.XXO.X.,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XXO.X.,OO.XX..X.,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXOX.,OO.XX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.OXX,OO.XX.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.OXX,OO.XX.OX.,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XX.OX.,OO.XX..X.,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.XO,OO.XX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX..XO,OO.XX..X.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX..X.,OO.XX....,O,5,0.4166666667,0.4166666667,0.1666666667
OOOXX...X,OO.XX...X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XXO..X,OO.XX...X,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXO.X,OO.XX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX.O.X,OO.XX...X,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.OX,OO.XX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX..OX,OO.XX...X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX...X,OO.XX....,O,5,0.4166666667,0.4166666667,0.1666666667
OO.XX....,O..XX....,X,4,0.6500000000,0.2500000000,0.1000000000
O.OXXX...,O.OXX....,O,5,1.0000000000,0.0000000000,0.0000000000
O.OXXOXXO,O.OXXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXXOXX.,O.OXXOX..,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXXOXOX,O.OXXOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXXOX.X,O.OXXOX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXXOX..,O.OXX.X..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OXXXXO.,O.OXX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XOX,O.OXX.XO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXX.XO.,O.OXX.X..,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXXXX.O,O.OXX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XXO,O.OXX.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXX.X.O,O.OXX.X..,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXX.X..,O.OXX....,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXXOOXX,O.OXXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
O.OXXO.XX,O.OXXO.X.,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXXO.X.,O.OXX..X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXXXOX.,O.OXX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.OXX,O.OXX.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXX.OX.,O.OXX..X.,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.XO,O.OXX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX..XO,O.OXX..X.,X,6,0.6666666667,0.3333333333,0.0000000000
O.OXX..X.,O.OXX....,O,5,0.5000000000,0.5000000000,0.0000000000
O.OXXO..X,O.OXX...X,X,6,0.3333333333,0.3333333333,0.3333333333
O.OXXXO.X,O.OXX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.O.X,O.OXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.OX,O.OXX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX..OX,O.OXX...X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXX...X,O.OXX....,O,5,0.4166666667,0.4166666667,0.1666666667
O.OXX....,O..XX....,X,4,0.5833333333,0.3166666667,0.1000000000
O..XXOXOX,O..XXOXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOXO.,O..XXOX..,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXOXXO,O..XXOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O..XXOX.O,O..XXOX..,X,6,0.6666666667,0.3333333333,0.0000000000
O..XXOX..,O..XXO...,O,5,0.5000000000,0.3333333333,0.1666666667
O..XXOOXX,O..XXOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOOX.,O..XXO.X.,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXO.XO,O..XXO.X.,X,6,0.8333333333,0.1666666667,0.0000000000
O..XXO.X.,O..XXO...,O,5,0.5833333333,0.2500000000,0.1666666667
O..XXOO.X,O..XXO..X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO.OX,O..XXO..X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO..X,O..XXO...,O,5,0.3333333333,0.1666666667,0.5000000000
O..XXO...,O..XX....,X,4,0.5333333333,0.1666666667,0.3000000000
O..XXXO..,O..XX.O..,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXOXO,O..XX.OXO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OXO,O..XX.OX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.OX.,O..XX.O..,O,5,0.7500000000,0.0833333333,0.1666666667
O..XXXOOX,O..XX.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OOX,O..XX.O.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XX.O.X,O..XX.O..,O,5,0.5833333333,0.0833333333,0.3333333333
O..XX.O..,O..XX....,X,4,0.7333333333,0.0666666667,0.2000000000
O..XXX.O.,O..XX..O.,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXXOO,O..XX.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.XOO,O..XX.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.XO.,O..XX..O.,O,5,0.7500000000,0.0833333333,0.1666666667
O..XX..OX,O..XX..O.,O,5,0.5833333333,0.0833333333,0.3333333333
O..XX..O.,O..XX....,X,4,0.7333333333,0.0666666667,0.2000000000
O..XXX..O,O..XX...O,O,5,1.0000000000,0.0000000000,0.0000000000
O..XX.X.O,O..XX...O,O,5,0.7500000000,0.2500000000,0.0000000000
O..XX..XO,O..XX...O,O,5,0.8333333333,0.1666666667,0.0000000000
O..XX...O,O..XX....,X,4,0.8666666667,0.1333333333,0.0000000000
O..XX....,O...X....,O,3,0.6833333333,0.1666666667,0.1500000000
OOO.XXX..,OO..XXX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXXXX.,OO.OXXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXXXO,OO.OXXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXXX.,OO.OXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
OOOOXXX.X,OO.OXXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OOXOXXXOX,OO.OXXXOX,O,9,1.0000000000,0.0000000000,0.0000000000
OO.OXXXOX,OO.OXXX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXX.X,OO.OXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
OO.OXXX..,OO..XXX..,X,6,0.6666666667,0.3333333333,0.0000000000
OOO.XXXOX,OO..XXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXOX,OO..XXXO.,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXXO.,OO..XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
OOO.XXXXO,OO..XXXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXXO,OO..XXX.O,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXX.O,OO..XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XXX..,OO..XX...,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.XX.X.,OO..XX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXX.XX,OO.OXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXOXX,OO.OXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXX.XX,OO.OXX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
OO.OXX.X.,OO..XX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
OOO.XXOXX,OO..XXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXOXX,OO..XXOX.,O,7,0.0000000000,1.0000000000,0.0000000000
OO..XXOX.,OO..XX.X.,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XX.XO,OO..XX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX.X.,OO..XX...,O,5,0.4166666667,0.5833333333,0.0000000000
OOO.XX..X,OO..XX..X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OXX..X,OO..XX..X,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XXO.X,OO..XX..X,X,6,0.6666666667,0.3333333333,0.0000000000
OO..XX.OX,OO..XX..X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX..X,OO..XX...,O,5,0.5000000000,0.5000000000,0.0000000000
OO..XX...,O...XX...,X,4,0.6833333333,0.3166666667,0.0000000000
O.OOXXXXO,O.OOXXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
O.OOXXXX.,O.OOXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
O.OOXXXOX,O.OOXXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OOXXX.X,O.OOXXX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OOXXX..,O.O.XXX..,X,6,0.3333333333,0.3333333333,0.3333333333
O.O.XXXOX,O.O.XXXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.O.XXXO.,O.O.XXX..,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XXXXO,O.O.XXX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.O.XXX.O,O.O.XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XXX..,O.O.XX...,O,5,0.4166666667,0.4166666667,0.1666666667
O.OOXXOXX,O.OOXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OOXX.XX,O.OOXX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OOXX.X.,O.O.XX.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XXOXX,O.O.XXOX.,O,7,0.0000000000,1.0000000000,0.0000000000
O.O.XXOX.,O.O.XX.X.,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.XX.XO,O.O.XX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XX.X.,O.O.XX...,O,5,0.5000000000,0.5000000000,0.0000000000
O.OOXX..X,O.O.XX..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.O.XXO.X,O.O.XX..X,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XX.OX,O.O.XX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XX..X,O.O.XX...,O,5,0.2500000000,0.5833333333,0.1666666667
O.O.XX...,O...XX...,X,4,0.5833333333,0.3166666667,0.1000000000
O..OXXXOX,O..OXXXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O..OXXXO.,O..OXXX..,X,6,0.6666666667,0.0000000000,0.3333333333
O..OXXXXO,O..OXXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXXX.O,O..OXXX..,X,6,1.0000000000,0.0000000000,0.0000000000
O..OXXX..,O..OXX...,O,5,0.6666666667,0.1666666667,0.1666666667
O..OXXOX.,O..OXX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXX.XO,O..OXX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
O..OXX.X.,O..OXX...,O,5,0.4166666667,0.5833333333,0.0000000000
O..OXXO.X,O..OXX..X,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXX.OX,O..OXX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O..OXX..X,O..OXX...,O,5,0.2500000000,0.5833333333,0.1666666667
O..OXX...,O...XX...,X,4,0.4666666667,0.4333333333,0.1000000000
O...XXOXO,O...XXOX.,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXOX.,O...XXO..,O,5,0.5000000000,0.5000000000,0.0000000000
O...XXOOX,O...XXO.X,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXO.X,O...XXO..,O,5,0.5000000000,0.5000000000,0.0000000000
O...XXO..,O...XX...,X,4,0.6000000000,0.4000000000,0.0000000000
O...XXXOO,O...XXXO.,X,6,1.0000000000,0.0000000000,0.0000000000
O...XXXO.,O...XX.O.,O,5,0.7500000000,0.0833333333,0.1666666667
O...XX.OX,O...XX.O.,O,5,0.6666666667,0.1666666667,0.1666666667
O...XX.O.,O...XX...,X,4,0.7666666667,0.1333333333,0.1000000000
O...XXX.O,O...XX..O,O,5,0.9166666667,0.0833333333,0.0000000000
O...XX.XO,O...XX..O,O,5,0.8333333333,0.1666666667,0.0000000000
O...XX..O,O...XX...,X,4,0.8666666667,0.1333333333,0.0000000000
O...XX...,O...X....,O,3,0.6611111111,0.2888888889,0.0500000000
OOO.X.XX.,OO..X.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.XXX,OO.OX.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.OX.XX.,OO..X.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOXXX,OO..XOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO..XOXX.,OO..X.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XXO,OO..X.XX.,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.XX.,OO..X.X..,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.X.X.X,OO..X.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.X.X,OO..X.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOX.X,OO..X.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XOX,OO..X.X.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.X.X,OO..X.X..,O,5,0.5833333333,0.4166666667,0.0000000000
OO..X.X..,O...X.X..,X,4,0.6666666667,0.3333333333,0.0000000000
O.OOX.XXX,O.OOX.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OOX.XX.,O.O.X.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XOXXX,O.O.XOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.XOXX.,O.O.X.XX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.X.XXO,O.O.X.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.X.XX.,O.O.X.X..,O,5,0.5000000000,0.5000000000,0.0000000000
O.OOX.X.X,O.O.X.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XOX.X,O.O.X.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.X.XOX,O.O.X.X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.O.X.X.X,O.O.X.X..,O,5,0.2500000000,0.4166666667,0.3333333333
O.O.X.X..,O...X.X..,X,4,0.4000000000,0.4000000000,0.2000000000
O..OXOXXX,O..OXOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXOXX.,O..OX.XX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XXO,O..OX.XX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XX.,O..OX.X..,O,5,0.9166666667,0.0833333333,0.0000000000
O..OXOX.X,O..OX.X.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XOX,O..OX.X.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..OX.X.X,O..OX.X..,O,5,0.7500000000,0.0833333333,0.1666666667
O..OX.X..,O...X.X..,X,4,0.8333333333,0.0666666667,0.1000000000
O...XOXXO,O...XOXX.,X,6,0.8333333333,0.1666666667,0.0000000000
O...XOXX.,O...XOX..,O,5,0.8333333333,0.1666666667,0.0000000000
O...XOXOX,O...XOX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O...XOX.X,O...XOX..,O,5,0.7500000000,0.0833333333,0.1666666667
O...XOX..,O...X.X..,X,4,0.7666666667,0.1333333333,0.1000000000
O...X.XOX,O...X.XO.,O,5,0.5000000000,0.1666666667,0.3333333333
O...X.XO.,O...X.X..,X,4,0.7333333333,0.0666666667,0.2000000000
O...X.XXO,O...X.X.O,O,5,0.7500000000,0.2500000000,0.0000000000
O...X.X.O,O...X.X..,X,4,0.8666666667,0.1333333333,0.0000000000
O...X.X..,O...X....,O,3,0.7111111111,0.1888888889,0.1000000000
OOO.X..XX,OO..X..XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX..XX,OO..X..XX,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XO.XX,OO..X..XX,X,6,0.5000000000,0.1666666667,0.3333333333
OO..X.OXX,OO..X..XX,X,6,0.0000000000,0.6666666667,0.3333333333
OO..X..XX,OO..X..X.,O,5,0.2500000000,0.5833333333,0.1666666667
OO..X..X.,O...X..X.,X,4,0.4666666667,0.4333333333,0.1000000000
O.OOX..XX,O.O.X..XX,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.XO.XX,O.O.X..XX,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.X.OXX,O.O.X..XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.X..XX,O.O.X..X.,O,5,0.5000000000,0.5000000000,0.0000000000
O.O.X..X.,O...X..X.,X,4,0.6000000000,0.4000000000,0.0000000000
O..OXO.XX,O..OX..XX,X,6,0.8333333333,0.1666666667,0.0000000000
O..OX.OXX,O..OX..XX,X,6,0.0000000000,1.0000000000,0.0000000000
O..OX..XX,O..OX..X.,O,5,0.5000000000,0.5000000000,0.0000000000
O..OX..X.,O...X..X.,X,4,0.6833333333,0.3166666667,0.0000000000
O...XOOXX,O...XO.XX,X,6,0.5000000000,0.1666666667,0.3333333333
O...XO.XX,O...XO.X.,O,5,0.6666666667,0.1666666667,0.1666666667
O...XO.X.,O...X..X.,X,4,0.7666666667,0.1333333333,0.1000000000
O...X.OXX,O...X.OX.,O,5,0.2500000000,0.5833333333,0.1666666667
O...X.OX.,O...X..X.,X,4,0.5833333333,0.3166666667,0.1000000000
O...X..XO,O...X..X.,X,4,0.8666666667,0.1333333333,0.0000000000
O...X..X.,O...X....,O,3,0.6611111111,0.2888888889,0.0500000000
OO..X...X,O...X...X,X,4,0.5000000000,0.4000000000,0.1000000000
O.O.X...X,O...X...X,X,4,0.4000000000,0.4000000000,0.2000000000
O..OX...X,O...X...X,X,4,0.5000000000,0.4000000000,0.1000000000
O...XO..X,O...X...X,X,4,0.5666666667,0.1333333333,0.3000000000
O...X.O.X,O...X...X,X,4,0.4000000000,0.4000000000,0.2000000000
O...X..OX,O...X...X,X,4,0.5666666667,0.1333333333,0.3000000000
O...X...X,O...X....,O,3,0.4888888889,0.3111111111,0.2000000000
O...X....,....X....,X,2,0.6571428571,0.2285714286,0.1142857143
XOOXXOX..,XOOXXO...,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXOOXX,XOOXXOOX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOXXOOX.,XOOXXO.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOXXO.XO,XOOXXO.X.,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXXO.X.,XOOXXO...,O,7,0.5000000000,0.5000000000,0.0000000000
XOOXXO..X,XOOXXO...,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXO...,XOOXX....,X,6,0.8333333333,0.1666666667,0.0000000000
XOOXXXO..,XOOXX.O..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXXOXO,XOOXX.OXO,O,9,1.0000000000,0.0000000000,0.0000000000
XOOXX.OXO,XOOXX.OX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOXX.OX.,XOOXX.O..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX.O.X,XOOXX.O..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX.O..,XOOXX....,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXXX.O.,XOOXX..O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX.XO.,XOOXX..O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX..OX,XOOXX..O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX..O.,XOOXX....,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXXX..O,XOOXX...O,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX.X.O,XOOXX...O,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXX..XO,XOOXX...O,O,7,0.5000000000,0.5000000000,0.0000000000
XOOXX...O,XOOXX....,X,6,0.8333333333,0.1666666667,0.0000000000
XOOXX....,XOO.X....,O,5,0.9166666667,0.0833333333,0.0000000000
XOOOXXXOX,XOOOXXXO.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXXXO.,XOOOXXX..,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOXXXXO,XOOOXXX.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOOOXXX.O,XOOOXXX..,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOXXX..,XOOOXX...,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOXXOXX,XOOOXXOX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXXOX.,XOOOXX.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOXX.XO,XOOOXX.X.,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOXX.X.,XOOOXX...,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOXX..X,XOOOXX...,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOXX...,XOO.XX...,X,6,0.6666666667,0.0000000000,0.3333333333
