state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
O.XOOX.X.,O.XO.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.XO.XOX.,O.XO.X.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O.XO.X.XO,O.XO.X.X.,X,6,0.3333333333,0.6666666667,0.0000000000
O.XO.X.X.,O.XO.X...,O,5,0.4166666667,0.5833333333,0.0000000000
O.XO.X..X,O.XO.X...,O,5,1.0000000000,0.0000000000,0.0000000000
O.XO.X...,O.X..X...,X,4,0.6500000000,0.3500000000,0.0000000000
O.XXOXOXO,O.XXOXOX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOXOX.,O.XXOXO..,O,7,0.5000000000,0.5000000000,0.0000000000
O.XXOXO.X,O.XXOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXOXO..,O.XXOX...,X,6,0.6666666667,0.3333333333,0.0000000000
O.XXOXXOO,O.XXOXXO.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOXXO.,O.XXOX.O.,O,7,0.0000000000,1.0000000000,0.0000000000
O.XXOX.OX,O.XXOX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XXOX.O.,O.XXOX...,X,6,0.5000000000,0.5000000000,0.0000000000
O.XXOX..O,O.XXOX...,X,6,0.0000000000,1.0000000000,0.0000000000
O.XXOX...,O.X.OX...,O,5,0.4166666667,0.5833333333,0.0000000000
O.X.OXXOX,O.X.OXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.OXXO.,O.X.OXX..,X,6,0.5000000000,0.5000000000,0.0000000000
O.X.OXX.O,O.X.OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
O.X.OXX..,O.X.OX...,O,5,0.4166666667,0.5833333333,0.0000000000
O.X.OXOXX,O.X.OXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.OXOX.,O.X.OX.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.X.OX.XO,O.X.OX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O.X.OX.X.,O.X.OX...,O,5,0.4166666667,0.5833333333,0.0000000000
O.X.OX..X,O.X.OX...,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.OX...,O.X..X...,X,4,0.5333333333,0.4666666667,0.0000000000
O.XXXXOO.,O.XX.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.XOOX,O.XX.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.XOO.,O.XX.XO..,X,6,0.8333333333,0.1666666667,0.0000000000
O.XXXXO.O,O.XX.XO.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.XOXO,O.XX.XO.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX.XO.O,O.XX.XO..,X,6,0.5000000000,0.5000000000,0.0000000000
O.XX.XO..,O.X..XO..,O,5,0.7500000000,0.2500000000,0.0000000000
O.X.XXOOX,O.X.XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XXOO.,O.X.XXO..,X,6,0.6666666667,0.3333333333,0.0000000000
O.X.XXOXO,O.X.XXO.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.X.XXO.O,O.X.XXO..,X,6,0.5000000000,0.5000000000,0.0000000000
O.X.XXO..,O.X..XO..,O,5,0.5000000000,0.5000000000,0.0000000000
O.X..XOXO,O.X..XOX.,X,6,0.3333333333,0.6666666667,0.0000000000
O.X..XOX.,O.X..XO..,O,5,0.4166666667,0.5833333333,0.0000000000
O.X..XO.X,O.X..XO..,O,5,1.0000000000,0.0000000000,0.0000000000
O.X..XO..,O.X..X...,X,4,0.5833333333,0.4166666667,0.0000000000
O.XXXX.OO,O.XX.X.OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.XXOO,O.XX.X.OO,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX.X.OO,O.XX.X.O.,X,6,0.5000000000,0.5000000000,0.0000000000
O.XX.X.O.,O.X..X.O.,O,5,0.6666666667,0.3333333333,0.0000000000
O.X.XXXOO,O.X.XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.XX.OO,O.X.XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
O.X.XX.O.,O.X..X.O.,O,5,0.8333333333,0.1666666667,0.0000000000
O.X..XXOO,O.X..XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
O.X..XXO.,O.X..X.O.,O,5,0.7500000000,0.2500000000,0.0000000000
O.X..X.OX,O.X..X.O.,O,5,1.0000000000,0.0000000000,0.0000000000
O.X..X.O.,O.X..X...,X,4,0.7666666667,0.2333333333,0.0000000000
O.XX.X..O,O.X..X..O,O,5,0.4166666667,0.5833333333,0.0000000000
O.X.XX..O,O.X..X..O,O,5,0.7500000000,0.2500000000,0.0000000000
O.X..XX.O,O.X..X..O,O,5,0.5000000000,0.5000000000,0.0000000000
O.X..X.XO,O.X..X..O,O,5,0.3333333333,0.6666666667,0.0000000000
O.X..X..O,O.X..X...,X,4,0.4333333333,0.5666666667,0.0000000000
O.X..X...,O....X...,O,3,0.6333333333,0.3666666667,0.0000000000
OO.XXX...,OO.X.X...,O,5,1.0000000000,0.0000000000,0.0000000000
OOOX.XX..,OO.X.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOXXX.,OO.XOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXXO,OO.XOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXX.,OO.XOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OOOXOXX.X,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXOX,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXX.X,OO.XOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OO.XOXX..,OO.X.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XXXXO.,OO.X.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOX.XXOX,OO.X.XXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXOX,OO.X.XXO.,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XXO.,OO.X.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
OO.XXXX.O,OO.X.XX.O,O,7,1.0000000000,0.0000000000,0.0000000000
OOOX.XXXO,OO.X.XXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXXO,OO.X.XX.O,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XX.O,OO.X.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.XX..,OO.X.X...,O,5,0.2500000000,0.7500000000,0.0000000000
OOOX.X.X.,OO.X.X.X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOX.XX,OO.XOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXOXX,OO.XOX.XX,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XOX.XX,OO.XOX.X.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XOX.X.,OO.X.X.X.,X,6,0.3333333333,0.6666666667,0.0000000000
OO.XXXOX.,OO.X.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOX.XOXX,OO.X.XOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XOXX,OO.X.XOX.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.X.XOX.,OO.X.X.X.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XXX.XO,OO.X.X.XO,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.X.XO,OO.X.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.X.X.,OO.X.X...,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX.X..X,OO.X.X..X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XOX..X,OO.X.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.XXXO.X,OO.X.XO.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.XO.X,OO.X.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XXX.OX,OO.X.X.OX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.X.OX,OO.X.X..X,X,6,0.6666666667,0.3333333333,0.0000000000
OO.X.X..X,OO.X.X...,O,5,0.5000000000,0.5000000000,0.0000000000
OO.X.X...,O..X.X...,X,4,0.5833333333,0.4166666667,0.0000000000
O.OXXX...,O.OX.X...,O,5,1.0000000000,0.0000000000,0.0000000000
O.OXOXXXO,O.OXOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOXXX.,O.OXOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOXXOX,O.OXOXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXOXX.X,O.OXOXX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXOXX..,O.OX.XX..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OXXXXO.,O.OX.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.XXOX,O.OX.XXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.OX.XXO.,O.OX.XX..,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXXXX.O,O.OX.XX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.XXXO,O.OX.XX.O,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XX.O,O.OX.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.XX..,O.OX.X...,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXOXOXX,O.OXOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOX.XX,O.OXOX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOX.X.,O.OX.X.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O.OXXXOX.,O.OX.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.XOXX,O.OX.XOX.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XOX.,O.OX.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXXX.XO,O.OX.X.XO,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.X.XO,O.OX.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.X.,O.OX.X...,O,5,0.2500000000,0.7500000000,0.0000000000
O.OXOX..X,O.OX.X..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.OXXXO.X,O.OX.XO.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.XO.X,O.OX.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXXX.OX,O.OX.X.OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.X.OX,O.OX.X..X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.X..X,O.OX.X...,O,5,0.2500000000,0.5833333333,0.1666666667
O.OX.X...,O..X.X...,X,4,0.4500000000,0.4500000000,0.1000000000
O..XOXXOX,O..XOXXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O..XOXXO.,O..XOXX..,X,6,0.0000000000,0.6666666667,0.3333333333
O..XOXX.O,O..XOXX..,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOXX..,O..XOX...,O,5,0.0000000000,0.8333333333,0.1666666667
O..XOXOXX,O..XOXOX.,O,7,0.5000000000,0.5000000000,0.0000000000
O..XOXOX.,O..XOX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
O..XOX.XO,O..XOX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOX.X.,O..XOX...,O,5,0.1666666667,0.8333333333,0.0000000000
O..XOXO.X,O..XOX..X,X,6,0.6666666667,0.3333333333,0.0000000000
O..XOX.OX,O..XOX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O..XOX..X,O..XOX...,O,5,0.4166666667,0.4166666667,0.1666666667
O..XOX...,O..X.X...,X,4,0.2333333333,0.6666666667,0.1000000000
O..XXXO..,O..X.XO..,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXOXO,O..X.XOXO,O,7,1.0000000000,0.0000000000,0.0000000000
O..X.XOXO,O..X.XOX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XOX.,O..X.XO..,O,5,0.5833333333,0.4166666667,0.0000000000
O..XXXOOX,O..X.XOOX,O,7,1.0000000000,0.0000000000,0.0000000000
O..X.XOOX,O..X.XO.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..X.XO.X,O..X.XO..,O,5,0.7500000000,0.2500000000,0.0000000000
O..X.XO..,O..X.X...,X,4,0.7333333333,0.2666666667,0.0000000000
O..XXX.O.,O..X.X.O.,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXXOO,O..X.XXOO,O,7,1.0000000000,0.0000000000,0.0000000000
O..X.XXOO,O..X.XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XXO.,O..X.X.O.,O,5,0.4166666667,0.4166666667,0.1666666667
O..X.X.OX,O..X.X.O.,O,5,0.6666666667,0.1666666667,0.1666666667
O..X.X.O.,O..X.X...,X,4,0.6666666667,0.2333333333,0.1000000000
O..XXX..O,O..X.X..O,O,5,1.0000000000,0.0000000000,0.0000000000
O..X.XX.O,O..X.X..O,O,5,0.4166666667,0.5833333333,0.0000000000
O..X.X.XO,O..X.X..O,O,5,0.4166666667,0.5833333333,0.0000000000
O..X.X..O,O..X.X...,X,4,0.5333333333,0.4666666667,0.0000000000
O..X.X...,O....X...,O,3,0.5333333333,0.4166666667,0.0500000000
OOO.XXX..,OO..XXX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXXXX.,OO.OXXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXXXO,OO.OXXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXXX.,OO.OXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
OOOOXXX.X,OO.OXXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OOXOXXXOX,OO.OXXXOX,O,9,1.0000000000,0.0000000000,0.0000000000
OO.OXXXOX,OO.OXXX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXX.X,OO.OXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
OO.OXXX..,OO..XXX..,X,6,0.6666666667,0.3333333333,0.0000000000
OOO.XXXOX,OO..XXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXOX,OO..XXXO.,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXXO.,OO..XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
OOO.XXXXO,OO..XXXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXXO,OO..XXX.O,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXX.O,OO..XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XXX..,OO..XX...,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.XX.X.,OO..XX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXX.XX,OO.OXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXOXX,OO.OXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXX.XX,OO.OXX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
OO.OXX.X.,OO..XX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
OOO.XXOXX,OO..XXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXOXX,OO..XXOX.,O,7,0.0000000000,1.0000000000,0.0000000000
OO..XXOX.,OO..XX.X.,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XX.XO,OO..XX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX.X.,OO..XX...,O,5,0.4166666667,0.5833333333,0.0000000000
OOO.XX..X,OO..XX..X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OXX..X,OO..XX..X,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XXO.X,OO..XX..X,X,6,0.6666666667,0.3333333333,0.0000000000
OO..XX.OX,OO..XX..X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX..X,OO..XX...,O,5,0.5000000000,0.5000000000,0.0000000000
OO..XX...,O...XX...,X,4,0.6833333333,0.3166666667,0.0000000000
O.OOXXXXO,O.OOXXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
O.OOXXXX.,O.OOXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
O.OOXXXOX,O.OOXXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OOXXX.X,O.OOXXX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OOXXX..,O.O.XXX..,X,6,0.3333333333,0.3333333333,0.3333333333
O.O.XXXOX,O.O.XXXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.O.XXXO.,O.O.XXX..,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XXXXO,O.O.XXX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.O.XXX.O,O.O.XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XXX..,O.O.XX...,O,5,0.4166666667,0.4166666667,0.1666666667
O.OOXXOXX,O.OOXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OOXX.XX,O.OOXX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OOXX.X.,O.O.XX.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XXOXX,O.O.XXOX.,O,7,0.0000000000,1.0000000000,0.0000000000
O.O.XXOX.,O.O.XX.X.,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.XX.XO,O.O.XX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XX.X.,O.O.XX...,O,5,0.5000000000,0.5000000000,0.0000000000
O.OOXX..X,O.O.XX..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.O.XXO.X,O.O.XX..X,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XX.OX,O.O.XX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XX..X,O.O.XX...,O,5,0.2500000000,0.5833333333,0.1666666667
O.O.XX...,O...XX...,X,4,0.5833333333,0.3166666667,0.1000000000
O..OXXXOX,O..OXXXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O..OXXXO.,O..OXXX..,X,6,0.6666666667,0.0000000000,0.3333333333
O..OXXXXO,O..OXXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXXX.O,O..OXXX..,X,6,1.0000000000,0.0000000000,0.0000000000
O..OXXX..,O..OXX...,O,5,0.6666666667,0.1666666667,0.1666666667
O..OXXOX.,O..OXX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXX.XO,O..OXX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
O..OXX.X.,O..OXX...,O,5,0.4166666667,0.5833333333,0.0000000000
O..OXXO.X,O..OXX..X,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXX.OX,O..OXX..X,X,6,0.5000000000,0.1666666667,0.3333333333
O..OXX..X,O..OXX...,O,5,0.2500000000,0.5833333333,0.1666666667
O..OXX...,O...XX...,X,4,0.4666666667,0.4333333333,0.1000000000
O...XXOXO,O...XXOX.,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXOX.,O...XXO..,O,5,0.5000000000,0.5000000000,0.0000000000
O...XXOOX,O...XXO.X,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXO.X,O...XXO..,O,5,0.5000000000,0.5000000000,0.0000000000
O...XXO..,O...XX...,X,4,0.6000000000,0.4000000000,0.0000000000
O...XXXOO,O...XXXO.,X,6,1.0000000000,0.0000000000,0.0000000000
O...XXXO.,O...XX.O.,O,5,0.7500000000,0.0833333333,0.1666666667
O...XX.OX,O...XX.O.,O,5,0.6666666667,0.1666666667,0.1666666667
O...XX.O.,O...XX...,X,4,0.7666666667,0.1333333333,0.1000000000
O...XXX.O,O...XX..O,O,5,0.9166666667,0.0833333333,0.0000000000
O...XX.XO,O...XX..O,O,5,0.8333333333,0.1666666667,0.0000000000
O...XX..O,O...XX...,X,4,0.8666666667,0.1333333333,0.0000000000
O...XX...,O....X...,O,3,0.6611111111,0.2888888889,0.0500000000
OOO..XXX.,OO...XXX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.XXXX,OO.O.XXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.O.XXX.,OO...XXX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..OXXXX,OO..OXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO..OXXX.,OO...XXX.,X,6,0.5000000000,0.5000000000,0.0000000000
OO...XXXO,OO...XXX.,X,6,0.3333333333,0.6666666667,0.0000000000
OO...XXX.,OO...XX..,O,5,0.4166666667,0.5833333333,0.0000000000
OOO..XX.X,OO...XX.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.XX.X,OO...XX.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..OXX.X,OO...XX.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO...XXOX,OO...XX.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO...XX.X,OO...XX..,O,5,0.5000000000,0.5000000000,0.0000000000
OO...XX..,O....XX..,X,4,0.5000000000,0.5000000000,0.0000000000
O.OO.XXXX,O.OO.XXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OO.XXX.,O.O..XXX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.OXXXX,O.O.OXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.OXXX.,O.O..XXX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O..XXXO,O.O..XXX.,X,6,0.3333333333,0.6666666667,0.0000000000
O.O..XXX.,O.O..XX..,O,5,0.4166666667,0.5833333333,0.0000000000
O.OO.XX.X,O.O..XX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.OXX.X,O.O..XX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O..XXOX,O.O..XX.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.O..XX.X,O.O..XX..,O,5,0.2500000000,0.4166666667,0.3333333333
O.O..XX..,O....XX..,X,4,0.3666666667,0.4333333333,0.2000000000
O..OOXXXX,O..OOXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O..OOXXX.,O..O.XXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..O.XXXO,O..O.XXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..O.XXX.,O..O.XX..,O,5,0.7500000000,0.2500000000,0.0000000000
O..OOXX.X,O..O.XX.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..O.XXOX,O..O.XX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..O.XX.X,O..O.XX..,O,5,0.7500000000,0.0833333333,0.1666666667
O..O.XX..,O....XX..,X,4,0.7333333333,0.1666666667,0.1000000000
O...OXXXO,O...OXXX.,X,6,0.0000000000,1.0000000000,0.0000000000
O...OXXX.,O...OXX..,O,5,0.4166666667,0.5833333333,0.0000000000
O...OXXOX,O...OXX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O...OXX.X,O...OXX..,O,5,0.6666666667,0.1666666667,0.1666666667
O...OXX..,O....XX..,X,4,0.3666666667,0.5333333333,0.1000000000
O....XXOX,O....XXO.,O,5,0.4166666667,0.2500000000,0.3333333333
O....XXO.,O....XX..,X,4,0.5666666667,0.2333333333,0.2000000000
O....XXXO,O....XX.O,O,5,0.3333333333,0.6666666667,0.0000000000
O....XX.O,O....XX..,X,4,0.5333333333,0.4666666667,0.0000000000
O....XX..,O....X...,O,3,0.5111111111,0.3888888889,0.1000000000
OOO..X.XX,OO...X.XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.X.XX,OO...X.XX,X,6,0.6666666667,0.3333333333,0.0000000000
OO..OX.XX,OO...X.XX,X,6,0.8333333333,0.1666666667,0.0000000000
OO...XOXX,OO...X.XX,X,6,0.5000000000,0.5000000000,0.0000000000
OO...X.XX,OO...X.X.,O,5,0.5000000000,0.5000000000,0.0000000000
OO...X.X.,O....X.X.,X,4,0.5000000000,0.5000000000,0.0000000000
O.OO.X.XX,O.O..X.XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.OX.XX,O.O..X.XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.O..XOXX,O.O..X.XX,X,6,0.0000000000,1.0000000000,0.0000000000
O.O..X.XX,O.O..X.X.,O,5,0.2500000000,0.7500000000,0.0000000000
O.O..X.X.,O....X.X.,X,4,0.4000000000,0.6000000000,0.0000000000
O..OOX.XX,O..O.X.XX,X,6,0.8333333333,0.1666666667,0.0000000000
O..O.XOXX,O..O.X.XX,X,6,0.0000000000,1.0000000000,0.0000000000
O..O.X.XX,O..O.X.X.,O,5,0.5000000000,0.5000000000,0.0000000000
O..O.X.X.,O....X.X.,X,4,0.5000000000,0.5000000000,0.0000000000
O...OXOXX,O...OX.XX,X,6,0.5000000000,0.5000000000,0.0000000000
O...OX.XX,O...OX.X.,O,5,0.6666666667,0.3333333333,0.0000000000
O...OX.X.,O....X.X.,X,4,0.3666666667,0.6333333333,0.0000000000
O....XOXX,O....XOX.,O,5,0.2500000000,0.7500000000,0.0000000000
O....XOX.,O....X.X.,X,4,0.4000000000,0.6000000000,0.0000000000
O....X.XO,O....X.X.,X,4,0.4666666667,0.5333333333,0.0000000000
O....X.X.,O....X...,O,3,0.4388888889,0.5611111111,0.0000000000
OO...X..X,O....X..X,X,4,0.6000000000,0.4000000000,0.0000000000
O.O..X..X,O....X..X,X,4,0.2666666667,0.5333333333,0.2000000000
O..O.X..X,O....X..X,X,4,0.5833333333,0.3166666667,0.1000000000
O...OX..X,O....X..X,X,4,0.6666666667,0.2333333333,0.1000000000
O....XO.X,O....X..X,X,4,0.5833333333,0.4166666667,0.0000000000
O....X.OX,O....X..X,X,4,0.6666666667,0.1333333333,0.2000000000
O....X..X,O....X...,O,3,0.5611111111,0.3388888889,0.1000000000
O....X...,.....X...,X,2,0.5428571429,0.4000000000,0.0571428571
XOOXOXX..,XOOXOX...,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXOXOX.,XOOXOX.X.,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXOXXXO,XOOXOX.XO,O,9,1.0000000000,0.0000000000,0.0000000000
XOOXOX.XO,XOOXOX.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOXOX.X.,XOOXOX...,O,7,0.5000000000,0.5000000000,0.0000000000
XOOXOXO.X,XOOXOX..X,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXOX.OX,XOOXOX..X,X,8,0.0000000000,1.0000000000,0.0000000000
XOOXOX..X,XOOXOX...,O,7,0.0000000000,1.0000000000,0.0000000000
XOOXOX...,XOOX.X...,X,6,0.5000000000,0.5000000000,0.0000000000
XOOXXXO..,XOOX.XO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXXOXO,XOOX.XOXO,O,9,1.0000000000,0.0000000000,0.0000000000
XOOX.XOXO,XOOX.XOX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOX.XOX.,XOOX.XO..,O,7,0.5000000000,0.5000000000,0.0000000000
XOOXXXOOX,XOOX.XOOX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOX.XOOX,XOOX.XO.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOX.XO.X,XOOX.XO..,O,7,0.5000000000,0.5000000000,0.0000000000
XOOX.XO..,XOOX.X...,X,6,0.6666666667,0.3333333333,0.0000000000
XOOXXX.O.,XOOX.X.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX.XXO.,XOOX.X.O.,O,7,1.0000000000,0.0000000000,0.0000000000
