state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
O.XOXXX.O,O.XO.XX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO.XXXO,O.XO.XX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.XO.XX.O,O.XO.XX..,X,6,0.6666666667,0.3333333333,0.0000000000
O.XO.XX..,O.XO..X..,O,5,0.8333333333,0.1666666667,0.0000000000
O.XOO.XXX,O.XOO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XOO.XX.,O.XO..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.XOXOXX.,O.XO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO.OXXX,O.XO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO.OXX.,O.XO..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.XOX.XXO,O.XO..XXO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO..XXO,O.XO..XX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.XO..XX.,O.XO..X..,O,5,0.7500000000,0.2500000000,0.0000000000
O.XOO.X.X,O.XO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
O.XOXOX.X,O.XO.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO.OX.X,O.XO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
O.XOX.XOX,O.XO..XOX,O,7,1.0000000000,0.0000000000,0.0000000000
O.XO..XOX,O.XO..X.X,X,6,1.0000000000,0.0000000000,0.0000000000
O.XO..X.X,O.XO..X..,O,5,0.9166666667,0.0833333333,0.0000000000
O.XO..X..,O.X...X..,X,4,0.8333333333,0.1666666667,0.0000000000
O.XXOOXXO,O.XXOOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOOXX.,O.XXOOX..,O,7,0.5000000000,0.5000000000,0.0000000000
O.XXOOXOX,O.XXOOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.XXOOX.X,O.XXOOX..,O,7,0.5000000000,0.0000000000,0.5000000000
O.XXOOX..,O.XXO.X..,X,6,0.3333333333,0.3333333333,0.3333333333
O.XXOXXOO,O.XXOXXO.,X,8,0.0000000000,1.0000000000,0.0000000000
O.XXOXXO.,O.XXO.XO.,O,7,0.0000000000,1.0000000000,0.0000000000
O.XXO.XOX,O.XXO.XO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.XXO.XO.,O.XXO.X..,X,6,0.0000000000,0.6666666667,0.3333333333
O.XXO.X.O,O.XXO.X..,X,6,0.0000000000,1.0000000000,0.0000000000
O.XXO.X..,O.X.O.X..,O,5,0.1666666667,0.6666666667,0.1666666667
O.X.OXXOX,O.X.OXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.OXXO.,O.X.OXX..,X,6,0.5000000000,0.5000000000,0.0000000000
O.X.OXX.O,O.X.OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
O.X.OXX..,O.X.O.X..,O,5,0.4166666667,0.5833333333,0.0000000000
O.X.OOXXX,O.X.OOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.X.OOXX.,O.X.O.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.X.O.XXO,O.X.O.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
O.X.O.XX.,O.X.O.X..,O,5,0.4166666667,0.5833333333,0.0000000000
O.X.OOX.X,O.X.O.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.O.XOX,O.X.O.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.X.O.X.X,O.X.O.X..,O,5,0.6666666667,0.1666666667,0.1666666667
O.X.O.X..,O.X...X..,X,4,0.3666666667,0.5333333333,0.1000000000
O.XXXOXO.,O.XX.OXO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.OXOX,O.XX.OXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O.XX.OXO.,O.XX.OX..,X,6,0.6666666667,0.0000000000,0.3333333333
O.XXXOX.O,O.XX.OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.OXXO,O.XX.OX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX.OX.O,O.XX.OX..,X,6,0.6666666667,0.3333333333,0.0000000000
O.XX.OX..,O.X..OX..,O,5,0.6666666667,0.1666666667,0.1666666667
O.X.XOX..,O.X..OX..,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.XOXXO,O.X..OXXO,O,7,1.0000000000,0.0000000000,0.0000000000
O.X..OXXO,O.X..OXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.X..OXX.,O.X..OX..,O,5,0.7500000000,0.2500000000,0.0000000000
O.X.XOXOX,O.X..OXOX,O,7,1.0000000000,0.0000000000,0.0000000000
O.X..OXOX,O.X..OX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O.X..OX.X,O.X..OX..,O,5,0.7500000000,0.0833333333,0.1666666667
O.X..OX..,O.X...X..,X,4,0.7333333333,0.1666666667,0.1000000000
O.XXX.XOO,O.XX..XOO,O,7,1.0000000000,0.0000000000,0.0000000000
O.XX.XXOO,O.XX..XOO,O,7,0.5000000000,0.5000000000,0.0000000000
O.XX..XOO,O.XX..XO.,X,6,0.6666666667,0.3333333333,0.0000000000
O.XX..XO.,O.X...XO.,O,5,0.5000000000,0.3333333333,0.1666666667
O.X.X.XO.,O.X...XO.,O,5,1.0000000000,0.0000000000,0.0000000000
O.X.XXXOO,O.X..XXOO,O,7,1.0000000000,0.0000000000,0.0000000000
O.X..XXOO,O.X..XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
O.X..XXO.,O.X...XO.,O,5,0.7500000000,0.2500000000,0.0000000000
O.X...XOX,O.X...XO.,O,5,0.7500000000,0.0833333333,0.1666666667
O.X...XO.,O.X...X..,X,4,0.7333333333,0.1666666667,0.1000000000
O.XX..X.O,O.X...X.O,O,5,0.5000000000,0.5000000000,0.0000000000
O.X.X.X.O,O.X...X.O,O,5,1.0000000000,0.0000000000,0.0000000000
O.X..XX.O,O.X...X.O,O,5,0.5000000000,0.5000000000,0.0000000000
O.X...XXO,O.X...X.O,O,5,0.5000000000,0.5000000000,0.0000000000
O.X...X.O,O.X...X..,X,4,0.6000000000,0.4000000000,0.0000000000
O.X...X..,O.....X..,O,3,0.6833333333,0.2666666667,0.0500000000
OOOXX.X..,OO.XX.X..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXOXX.,OO.XXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXXO,OO.XXOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOXX.,OO.XXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
OOOXXOX.X,OO.XXOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXOX,OO.XXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOX.X,OO.XXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XXOX..,OO.XX.X..,X,6,0.6666666667,0.3333333333,0.0000000000
OO.XXXXO.,OO.XX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XOX,OO.XX.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XOX,OO.XX.XO.,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.XO.,OO.XX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XXXX.O,OO.XX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XXO,OO.XX.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XXO,OO.XX.X.O,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.X.O,OO.XX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX.X..,OO.X..X..,O,5,0.5833333333,0.4166666667,0.0000000000
OOOX.XX..,OO.X.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOXXX.,OO.XOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXXO,OO.XOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXX.,OO.XOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OOOXOXX.X,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXOX,OO.XOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXX.X,OO.XOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OO.XOXX..,OO.X.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOX.XXOX,OO.X.XXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXOX,OO.X.XXO.,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XXO.,OO.X.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
OOOX.XXXO,OO.X.XXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXXO,OO.X.XX.O,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XX.O,OO.X.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.XX..,OO.X..X..,O,5,0.2500000000,0.7500000000,0.0000000000
OOOX..XX.,OO.X..XX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.XXX,OO.XO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XO.XX.,OO.X..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OXXX,OO.X.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.OXX.,OO.X..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XXO,OO.X..XX.,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..XX.,OO.X..X..,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX..X.X,OO.X..X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.X.X,OO.X..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OX.X,OO.X..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XOX,OO.X..X.X,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..X.X,OO.X..X..,O,5,0.4166666667,0.5833333333,0.0000000000
OO.X..X..,O..X..X..,X,4,0.4666666667,0.5333333333,0.0000000000
O.OXXOXXO,O.OXXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXXOXX.,O.OXXOX..,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXXOXOX,O.OXXOX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXXOX.X,O.OXXOX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXXOX..,O.OXX.X..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OXXXXO.,O.OXX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XOX,O.OXX.XO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXX.XO.,O.OXX.X..,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXXXX.O,O.OXX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XXO,O.OXX.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXX.X.O,O.OXX.X..,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXX.X..,O.OX..X..,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXOXXXO,O.OXOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOXXX.,O.OXOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOXXOX,O.OXOXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXOXX.X,O.OXOXX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXOXX..,O.OX.XX..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OX.XXOX,O.OX.XXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.OX.XXO.,O.OX.XX..,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.XXXO,O.OX.XX.O,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XX.O,O.OX.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.XX..,O.OX..X..,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXO.XXX,O.OXO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXO.XX.,O.OX..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.OXXX,O.OX.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.OXX.,O.OX..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX..XXO,O.OX..XX.,X,6,0.0000000000,1.0000000000,0.0000000000
O.OX..XX.,O.OX..X..,O,5,0.2500000000,0.7500000000,0.0000000000
O.OXO.X.X,O.OX..X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.OX.X,O.OX..X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX..XOX,O.OX..X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.OX..X.X,O.OX..X..,O,5,0.2500000000,0.4166666667,0.3333333333
O.OX..X..,O..X..X..,X,4,0.2666666667,0.5333333333,0.2000000000
O..XOXXOX,O..XOXXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O..XOXXO.,O..XOXX..,X,6,0.0000000000,0.6666666667,0.3333333333
O..XOXX.O,O..XOXX..,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOXX..,O..XO.X..,O,5,0.0000000000,0.8333333333,0.1666666667
O..XOOXXX,O..XOOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O..XOOXX.,O..XO.XX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..XO.XXO,O..XO.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
O..XO.XX.,O..XO.X..,O,5,0.4166666667,0.5833333333,0.0000000000
O..XOOX.X,O..XO.X.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XO.XOX,O..XO.X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O..XO.X.X,O..XO.X..,O,5,0.4166666667,0.2500000000,0.3333333333
O..XO.X..,O..X..X..,X,4,0.2333333333,0.5666666667,0.2000000000
O..XXOXOX,O..XXOXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOXO.,O..XXOX..,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXOXXO,O..XXOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O..XXOX.O,O..XXOX..,X,6,0.6666666667,0.3333333333,0.0000000000
O..XXOX..,O..X.OX..,O,5,0.5000000000,0.3333333333,0.1666666667
O..X.OXXO,O..X.OXX.,X,6,0.3333333333,0.6666666667,0.0000000000
O..X.OXX.,O..X.OX..,O,5,0.5833333333,0.4166666667,0.0000000000
O..X.OXOX,O..X.OX.X,X,6,0.3333333333,0.0000000000,0.6666666667
O..X.OX.X,O..X.OX..,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.OX..,O..X..X..,X,4,0.5333333333,0.2666666667,0.2000000000
O..XXXXOO,O..XX.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.XOO,O..XX.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.XO.,O..X..XO.,O,5,0.7500000000,0.0833333333,0.1666666667
O..X.XXOO,O..X.XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XXO.,O..X..XO.,O,5,0.4166666667,0.4166666667,0.1666666667
O..X..XOX,O..X..XO.,O,5,0.1666666667,0.3333333333,0.5000000000
O..X..XO.,O..X..X..,X,4,0.4333333333,0.2666666667,0.3000000000
O..XX.X.O,O..X..X.O,O,5,0.7500000000,0.2500000000,0.0000000000
O..X.XX.O,O..X..X.O,O,5,0.4166666667,0.5833333333,0.0000000000
O..X..XXO,O..X..X.O,O,5,0.1666666667,0.8333333333,0.0000000000
O..X..X.O,O..X..X..,X,4,0.4333333333,0.5666666667,0.0000000000
O..X..X..,O.....X..,O,3,0.3944444444,0.4555555556,0.1500000000
OOO.XXX..,OO..XXX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXXXX.,OO.OXXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXXXO,OO.OXXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXXX.,OO.OXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
OOOOXXX.X,OO.OXXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OOXOXXXOX,OO.OXXXOX,O,9,1.0000000000,0.0000000000,0.0000000000
OO.OXXXOX,OO.OXXX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXX.X,OO.OXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
OO.OXXX..,OO..XXX..,X,6,0.6666666667,0.3333333333,0.0000000000
OOO.XXXOX,OO..XXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXOX,OO..XXXO.,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXXO.,OO..XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
OOO.XXXXO,OO..XXXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXXO,OO..XXX.O,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXX.O,OO..XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XXX..,OO..X.X..,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.X.XX.,OO..X.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.XXX,OO.OX.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.OX.XX.,OO..X.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOXXX,OO..XOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO..XOXX.,OO..X.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XXO,OO..X.XX.,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.XX.,OO..X.X..,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.X.X.X,OO..X.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.X.X,OO..X.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOX.X,OO..X.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XOX,OO..X.X.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.X.X,OO..X.X..,O,5,0.5833333333,0.4166666667,0.0000000000
OO..X.X..,O...X.X..,X,4,0.6666666667,0.3333333333,0.0000000000
O.OOXXXXO,O.OOXXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
O.OOXXXX.,O.OOXXX..,O,7,0.5000000000,0.5000000000,0.0000000000
O.OOXXXOX,O.OOXXX.X,X,8,0.0000000000,0.0000000000,1.0000000000
O.OOXXX.X,O.OOXXX..,O,7,0.0000000000,0.5000000000,0.5000000000
O.OOXXX..,O.O.XXX..,X,6,0.3333333333,0.3333333333,0.3333333333
O.O.XXXOX,O.O.XXXO.,O,7,0.0000000000,0.5000000000,0.5000000000
O.O.XXXO.,O.O.XXX..,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XXXXO,O.O.XXX.O,O,7,0.5000000000,0.5000000000,0.0000000000
O.O.XXX.O,O.O.XXX..,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XXX..,O.O.X.X..,O,5,0.4166666667,0.4166666667,0.1666666667
O.OOX.XXX,O.OOX.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OOX.XX.,O.O.X.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XOXXX,O.O.XOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.XOXX.,O.O.X.XX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.X.XXO,O.O.X.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.X.XX.,O.O.X.X..,O,5,0.5000000000,0.5000000000,0.0000000000
O.OOX.X.X,O.O.X.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XOX.X,O.O.X.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.X.XOX,O.O.X.X.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.O.X.X.X,O.O.X.X..,O,5,0.2500000000,0.4166666667,0.3333333333
O.O.X.X..,O...X.X..,X,4,0.4000000000,0.4000000000,0.2000000000
O..OXXXOX,O..OXXXO.,O,7,0.5000000000,0.0000000000,0.5000000000
O..OXXXO.,O..OXXX..,X,6,0.6666666667,0.0000000000,0.3333333333
O..OXXXXO,O..OXXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXXX.O,O..OXXX..,X,6,1.0000000000,0.0000000000,0.0000000000
O..OXXX..,O..OX.X..,O,5,0.6666666667,0.1666666667,0.1666666667
O..OXOXXX,O..OXOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXOXX.,O..OX.XX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XXO,O..OX.XX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XX.,O..OX.X..,O,5,0.9166666667,0.0833333333,0.0000000000
O..OXOX.X,O..OX.X.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XOX,O..OX.X.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..OX.X.X,O..OX.X..,O,5,0.7500000000,0.0833333333,0.1666666667
O..OX.X..,O...X.X..,X,4,0.8333333333,0.0666666667,0.1000000000
O...XOXXO,O...XOXX.,X,6,0.8333333333,0.1666666667,0.0000000000
O...XOXX.,O...XOX..,O,5,0.8333333333,0.1666666667,0.0000000000
O...XOXOX,O...XOX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O...XOX.X,O...XOX..,O,5,0.7500000000,0.0833333333,0.1666666667
O...XOX..,O...X.X..,X,4,0.7666666667,0.1333333333,0.1000000000
O...XXXOO,O...XXXO.,X,6,1.0000000000,0.0000000000,0.0000000000
O...XXXO.,O...X.XO.,O,5,0.7500000000,0.0833333333,0.1666666667
O...X.XOX,O...X.XO.,O,5,0.5000000000,0.1666666667,0.3333333333
O...X.XO.,O...X.X..,X,4,0.7333333333,0.0666666667,0.2000000000
O...XXX.O,O...X.X.O,O,5,0.9166666667,0.0833333333,0.0000000000
O...X.XXO,O...X.X.O,O,5,0.7500000000,0.2500000000,0.0000000000
O...X.X.O,O...X.X..,X,4,0.8666666667,0.1333333333,0.0000000000
O...X.X..,O.....X..,O,3,0.7111111111,0.1888888889,0.1000000000
OOO..XXX.,OO...XXX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.XXXX,OO.O.XXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO.O.XXX.,OO...XXX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..OXXXX,OO..OXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OO..OXXX.,OO...XXX.,X,6,0.5000000000,0.5000000000,0.0000000000
OO...XXXO,OO...XXX.,X,6,0.3333333333,0.6666666667,0.0000000000
OO...XXX.,OO...XX..,O,5,0.4166666667,0.5833333333,0.0000000000
OOO..XX.X,OO...XX.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.O.XX.X,OO...XX.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..OXX.X,OO...XX.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO...XXOX,OO...XX.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO...XX.X,OO...XX..,O,5,0.5000000000,0.5000000000,0.0000000000
OO...XX..,O....XX..,X,4,0.5000000000,0.5000000000,0.0000000000
O.OO.XXXX,O.OO.XXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OO.XXX.,O.O..XXX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.OXXXX,O.O.OXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.OXXX.,O.O..XXX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O..XXXO,O.O..XXX.,X,6,0.3333333333,0.6666666667,0.0000000000
O.O..XXX.,O.O..XX..,O,5,0.4166666667,0.5833333333,0.0000000000
O.OO.XX.X,O.O..XX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.OXX.X,O.O..XX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O..XXOX,O.O..XX.X,X,6,0.0000000000,0.3333333333,0.6666666667
O.O..XX.X,O.O..XX..,O,5,0.2500000000,0.4166666667,0.3333333333
O.O..XX..,O....XX..,X,4,0.3666666667,0.4333333333,0.2000000000
O..OOXXXX,O..OOXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
O..OOXXX.,O..O.XXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..O.XXXO,O..O.XXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..O.XXX.,O..O.XX..,O,5,0.7500000000,0.2500000000,0.0000000000
O..OOXX.X,O..O.XX.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..O.XXOX,O..O.XX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..O.XX.X,O..O.XX..,O,5,0.7500000000,0.0833333333,0.1666666667
O..O.XX..,O....XX..,X,4,0.7333333333,0.1666666667,0.1000000000
O...OXXXO,O...OXXX.,X,6,0.0000000000,1.0000000000,0.0000000000
O...OXXX.,O...OXX..,O,5,0.4166666667,0.5833333333,0.0000000000
O...OXXOX,O...OXX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O...OXX.X,O...OXX..,O,5,0.6666666667,0.1666666667,0.1666666667
O...OXX..,O....XX..,X,4,0.3666666667,0.5333333333,0.1000000000
O....XXOX,O....XXO.,O,5,0.4166666667,0.2500000000,0.3333333333
O....XXO.,O....XX..,X,4,0.5666666667,0.2333333333,0.2000000000
O....XXXO,O....XX.O,O,5,0.3333333333,0.6666666667,0.0000000000
O....XX.O,O....XX..,X,4,0.5333333333,0.4666666667,0.0000000000
O....XX..,O.....X..,O,3,0.5111111111,0.3888888889,0.1000000000
OO....XXX,OO....XX.,O,5,1.0000000000,0.0000000000,0.0000000000
OO....XX.,O.....XX.,X,4,0.6500000000,0.3500000000,0.0000000000
O.O...XXX,O.O...XX.,O,5,1.0000000000,0.0000000000,0.0000000000
O.O...XX.,O.....XX.,X,4,0.5833333333,0.4166666667,0.0000000000
O..O..XXX,O..O..XX.,O,5,1.0000000000,0.0000000000,0.0000000000
O..O..XX.,O.....XX.,X,4,0.8333333333,0.1666666667,0.0000000000
O...O.XXX,O...O.XX.,O,5,1.0000000000,0.0000000000,0.0000000000
O...O.XX.,O.....XX.,X,4,0.5333333333,0.4666666667,0.0000000000
O....OXXX,O....OXX.,O,5,1.0000000000,0.0000000000,0.0000000000
O....OXX.,O.....XX.,X,4,0.7666666667,0.2333333333,0.0000000000
O.....XXO,O.....XX.,X,4,0.4333333333,0.5666666667,0.0000000000
O.....XX.,O.....X..,O,3,0.6333333333,0.3666666667,0.0000000000
OO....X.X,O.....X.X,X,4,0.6833333333,0.3166666667,0.0000000000
O.O...X.X,O.....X.X,X,4,0.4500000000,0.2500000000,0.3000000000
O..O..X.X,O.....X.X,X,4,0.8333333333,0.0666666667,0.1000000000
O...O.X.X,O.....X.X,X,4,0.6666666667,0.1333333333,0.2000000000
O....OX.X,O.....X.X,X,4,0.7333333333,0.0666666667,0.2000000000
O.....XOX,O.....X.X,X,4,0.4333333333,0.1666666667,0.4000000000
O.....X.X,O.....X..,O,3,0.6333333333,0.1666666667,0.2000000000
O.....X..,......X..,X,2,0.5857142857,0.3000000000,0.1142857143
XOOX..X..,XOO...X..,O,5,1.0000000000,0.0000000000,0.0000000000
XOOOXXXOX,XOOOXXXO.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXXXO.,XOOOXXX..,X,8,1.0000000000,0.0000000000,0.0000000000
